s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
BL25558	2719048	BFL_1	30	ENSGALG00000011192	41221512	3	1825	A
BL25536	3341775	BFL_1	37	ENSGALG00000011111	40465340	3	1814	A
BL25511	3756698	BFL_1	44	ENSGALG00000010016	26898347	3	1718	A
BL25508	3817268	BFL_1	47	ENSGALG00000010182	30404762	3	1742	A
BL25506	3826297	BFL_1	48	ENSGALG00000032529	9237768	3	1580	A
BL25503	3865953	BFL_1	51	ENSGALG00000010671	34777525	3	1778	A
BL25502	3882987	BFL_1	52	ENSGALG00000028017	34757372	3	1777	A
BL25500	3893197	BFL_1	54	ENSGALG00000019873	100534481	3	2090	A
BL01993	4106880	BFL_1	59	ENSGALG00000010057	29057895	3	1729	A
BL01976	4327823	BFL_1	64	ENSGALG00000009169	17013624	3	1648	A
BL01975	4338801	BFL_1	65	ENSGALG00000010169	30367367	3	1739	A
BL01951	4710577	BFL_1	78	ENSGALG00000011101	40180104	3	1812	A
BL01937	4893350	BFL_1	85	ENSGALG00000020067	21869197	3	1688	A
BL01932	5022099	BFL_1	88	ENSGALG00000010641	33961883	3	1775	A
BL01931	5086712	BFL_1	89	ENSGALG00000010635	33929664	3	1774	A
BL01922	5309811	BFL_1	96	ENSGALG00000010000	26338153	3	1716	A
BL01918	5409972	BFL_1	100	ENSGALG00000040348	9788249	3	1589	A
BL01902	5687799	BFL_1	105	ENSGALG00000008165	3016903	3	1554	A
BL01899	5703690	BFL_1	106	ENSGALG00000010282	30494217	3	1743	A
BL01896	5731113	BFL_1	107	ENSGALG00000010285	30500633	3	1744	A
BL01885	5831871	BFL_1	110	ENSGALG00000039720	16843993	3	1646	A
BL01878	5930067	BFL_1	111	ENSGALG00000009598	18926217	3	1677	A
BL01874	5982821	BFL_1	114	ENSGALG00000008614	16096878	3	1633	A
BL01872	5997229	BFL_1	115	ENSGALG00000008765	11846476	3	1597	A
BL01864	6136624	BFL_1	117	ENSGALG00000043081	17629537	3	1661	A
BL01863	6159148	BFL_1	118	ENSGALG00000030269	17672077	3	1662	A
BL01858	6206578	BFL_1	120	ENSGALG00000032440	33691213	3	1768	A
BL01853	6248186	BFL_1	123	ENSGALG00000010174	30380944	3	1741	A
BL01851	6262718	BFL_1	125	ENSGALG00000010594	32389936	3	1764	A
BL01840	6480805	BFL_1	128	ENSGALG00000030691	25523063	3	1710	A
BL01833	6549489	BFL_1	129	ENSGALG00000009042	12864186	3	1611	A
BL01827	6657124	BFL_1	133	ENSGALG00000008731	15499039	3	1624	A
BL01823	6716997	BFL_1	136	ENSGALG00000010621	33762265	3	1771	A
BL01822	6719319	BFL_1	137	ENSGALG00000010538	31584930	3	1758	A
BL01816	6771213	BFL_1	140	ENSGALG00000043290	16134058	3	1635	A
BL01799	6895338	BFL_1	144	ENSGALG00000008749	15498846	3	1623	A
BL01797	6908846	BFL_1	145	ENSGALG00000010620	33759099	3	1770	A
BL01796	6928458	BFL_1	146	ENSGALG00000009093	11863402	3	1599	A
BL01781	7086859	BFL_1	151	ENSGALG00000030022	972862	3	1543	A
BL01773	7189531	BFL_1	155	ENSGALG00000032029	4420799	3	1569	A
BL01766	7266466	BFL_1	158	ENSGALG00000008907	14184797	3	1617	A
BL01765	7331802	BFL_1	159	ENSGALG00000008875	14672677	3	1618	A
BL01759	7466189	BFL_1	161	ENSGALG00000010651	34033597	3	1776	A
BL01753	7547006	BFL_1	163	ENSGALG00000010547	31801008	3	1760	A
BL01750	7632949	BFL_1	164	ENSGALG00000010541	31785558	3	1759	A
BL01749	7702984	BFL_1	165	ENSGALG00000011005	38790863	3	1804	A
BL01742	7796452	BFL_1	170	ENSGALG00000009687	21040114	3	1684	A
BL01741	7798898	BFL_1	171	ENSGALG00000008698	15568643	3	1628	A
BL01712	8058047	BFL_1	181	ENSGALG00000008627	15979241	3	1632	A
BL01707	8109776	BFL_1	184	ENSGALG00000013952	38124926	3	1796	A
BL01705	8140529	BFL_1	185	ENSGALG00000042511	23428365	3	1704	A
BL01694	8377652	BFL_1	187	ENSGALG00000041034	18155431	3	1668	A
BL01689	8416180	BFL_1	188	ENSGALG00000010047	27919436	3	1727	A
BL01661	8792214	BFL_1	200	ENSGALG00000009887	22952244	3	1699	A
BL01652	8887334	BFL_1	201	ENSGALG00000011000	38524568	3	1802	A
BL01645	9029942	BFL_1	202	ENSGALG00000011182	40917807	3	1824	A
BL01638	9144375	BFL_1	204	ENSGALG00000034040	31128993	3	1755	A
BL01632	9214118	BFL_1	207	ENSGALG00000008530	16516835	3	1639	A
BL01629	9276434	BFL_1	209	ENSGALG00000008651	15940433	3	1630	A
BL01616	9440269	BFL_1	215	ENSGALG00000004455	2362677	3	1549	A
BL01609	9512848	BFL_1	217	ENSGALG00000015906	80790620	3	2022	A
BL01608	9518683	BFL_1	218	ENSGALG00000008996	13879079	3	1615	A
BL01605	9555493	BFL_1	219	ENSGALG00000009576	18892412	3	1675	A
BL01602	9575101	BFL_1	220	ENSGALG00000028056	4298432	3	1566	A
BL01576	10047484	BFL_1	229	ENSGALG00000009791	21421817	3	1686	A
BL01569	10141006	BFL_1	232	ENSGALG00000009615	19548144	3	1678	A
BL01546	10367657	BFL_1	237	ENSGALG00000009896	23038588	3	1700	A
BL01545	10382936	BFL_1	238	ENSGALG00000037289	16562752	3	1640	A
BL01537	10494963	BFL_1	240	ENSGALG00000009954	25309378	3	1708	A
BL01527	10664382	BFL_1	243	ENSGALG00000008845	14754614	3	1619	A
BL01517	10713534	BFL_1	245	ENSGALG00000009082	12587558	3	1607	A
BL01516	10739676	BFL_1	246	ENSGALG00000009068	12635776	3	1608	A
BL01504	10836828	BFL_1	254	ENSGALG00000009219	17078471	3	1651	A
BL01502	10867915	BFL_1	255	ENSGALG00000008504	16608452	3	1641	A
BL01500	10904981	BFL_1	256	ENSGALG00000013828	16619744	3	1642	A
BL01483	11098816	BFL_1	262	ENSGALG00000035299	38288125	3	1801	A
BL01465	11435534	BFL_1	268	ENSGALG00000009453	18732704	3	1672	A
BL01463	11471385	BFL_1	269	ENSGALG00000009047	8745985	3	1577	A
BL01453	11560970	BFL_1	274	ENSGALG00000010554	31979442	3	1761	A
BL01442	11673392	BFL_1	277	ENSGALG00000010713	35325431	3	1781	A
BL01441	11687321	BFL_1	278	ENSGALG00000010733	35325056	3	1780	A
BL01435	11754078	BFL_1	282	ENSGALG00000020057	26874011	3	1717	A
BL01430	11790012	BFL_1	284	ENSGALG00000010428	31161252	3	1756	A
BL01421	11901497	BFL_1	287	ENSGALG00000010317	31001851	3	1749	A
BL01418	12047699	BFL_1	288	ENSGALG00000010435	31220795	3	1757	A
BL01412	12127783	BFL_1	290	ENSGALG00000010349	31034043	3	1751	A
BL01411	12139372	BFL_1	291	ENSGALG00000008609	4406322	3	1568	A
BL01408	12179288	BFL_1	294	ENSGALG00000023256	30359625	3	1738	A
BL01396	12291874	BFL_1	295	ENSGALG00000009821	22030009	3	1690	A
BL01395	12295419	BFL_1	296	ENSGALG00000008779	10612571	3	1596	A
BL01394	12318119	BFL_1	297	ENSGALG00000032640	32555854	3	1765	A
BL01377	12496307	BFL_1	301	ENSGALG00000009811	21899753	3	1689	A
BL01374	12528445	BFL_1	303	ENSGALG00000037996	24012394	3	1705	A
BL01368	12587283	BFL_1	306	ENSGALG00000010741	35797769	3	1782	A
BL01366	12602419	BFL_1	307	ENSGALG00000010561	32134369	3	1762	A
BL01365	12617329	BFL_1	308	ENSGALG00000010571	32136491	3	1763	A
BL01363	12667924	BFL_1	309	ENSGALG00000029476	2408562	3	1550	A
BL01359	12709930	BFL_1	312	ENSGALG00000008760	11863372	3	1598	A
BL01353	12781208	BFL_1	315	ENSGALG00000009843	22145669	3	1691	A
BL01352	12789655	BFL_1	316	ENSGALG00000009837	22145700	3	1692	A
BL01348	12843375	BFL_1	319	ENSGALG00000009926	24254972	3	1706	A
BL01345	12922118	BFL_1	322	ENSGALG00000009947	25256108	3	1707	A
BL01331	13242596	BFL_1	326	ENSGALG00000034768	4542289	3	1571	A
BL01326	13345907	BFL_1	328	ENSGALG00000012275	46628360	3	1852	A
BL01325	13351339	BFL_1	329	ENSGALG00000011171	40804578	3	1822	A
BL01320	13402025	BFL_1	332	ENSGALG00000010036	27510879	3	1723	A
BL01318	13421191	BFL_1	333	ENSGALG00000009056	8636888	3	1576	A
BL01313	13479390	BFL_1	336	ENSGALG00000009784	21159218	3	1685	A
BL01306	13645223	BFL_1	340	ENSGALG00000037506	39259120	3	1805	A
BL01305	13697900	BFL_1	341	ENSGALG00000010296	30902463	3	1745	A
BL01303	13706847	BFL_1	343	ENSGALG00000009214	17029869	3	1650	A
BL01299	13726700	BFL_1	347	ENSGALG00000010299	30942843	3	1746	A
BL01283	13950100	BFL_1	349	ENSGALG00000009652	20458578	3	1682	A
BL01264	14279364	BFL_1	359	ENSGALG00000045514	16149641	3	1636	A
BL01252	14483983	BFL_1	366	ENSGALG00000020729	12693207	3	1609	A
BL01245	14537464	BFL_1	369	ENSGALG00000009854	22263927	3	1694	A
BL01237	14642362	BFL_1	372	ENSGALG00000010341	31002022	3	1750	A
BL01232	14729581	BFL_1	375	ENSGALG00000044525	30373846	3	1740	A
BL01231	14736194	BFL_1	376	ENSGALG00000043831	31044020	3	1753	A
BL01225	14753887	BFL_1	379	ENSGALG00000010385	31068536	3	1754	A
BL01223	14774290	BFL_1	381	ENSGALG00000009483	18800385	3	1673	A
BL01220	14822455	BFL_1	383	ENSGALG00000009503	18846741	3	1674	A
BL01218	14846536	BFL_1	384	ENSGALG00000023648	11901866	3	1600	A
BL01216	14863617	BFL_1	385	ENSGALG00000008254	3193023	3	1558	A
BL01212	14925063	BFL_1	386	ENSGALG00000010131	29630379	3	1733	A
BL01208	15020214	BFL_1	389	ENSGALG00000032840	38081416	3	1795	A
BL01207	15057301	BFL_1	390	ENSGALG00000010609	33634879	3	1767	A
BL01195	15140770	BFL_1	394	ENSGALG00000014371	37836628	3	1792	A
BL01190	15239994	BFL_1	395	ENSGALG00000009086	8350293	3	1575	A
BL01168	15512872	BFL_1	402	ENSGALG00000010149	30303453	3	1735	A
BL01164	15584951	BFL_1	403	ENSGALG00000012388	48319823	3	1865	A
BL01163	15594311	BFL_1	404	ENSGALG00000019987	48368306	3	1866	A
BL01160	15604535	BFL_1	405	ENSGALG00000041575	48424045	3	1867	A
BL01159	15620755	BFL_1	406	ENSGALG00000012392	48530509	3	1868	A
BL01145	15756867	BFL_1	412	ENSGALG00000029915	38280485	3	1800	A
BL01143	15764903	BFL_1	413	ENSGALG00000034003	38194653	3	1799	A
BL01119	16112425	BFL_1	420	ENSGALG00000008855	10164256	3	1592	A
BL01112	16186524	BFL_1	423	ENSGALG00000009228	17119784	3	1652	A
BL01110	16217342	BFL_1	424	ENSGALG00000009195	17013678	3	1649	A
BL01105	16312973	BFL_1	428	ENSGALG00000009413	18103577	3	1667	A
BL01101	16351976	BFL_1	430	ENSGALG00000039772	35972262	3	1787	A
BL01099	16379295	BFL_1	431	ENSGALG00000009322	17672117	3	1663	A
BL01094	16451910	BFL_1	435	ENSGALG00000041558	16656261	3	1644	A
BL01075	16702008	BFL_1	439	ENSGALG00000009848	22185166	3	1693	A
BL01073	16765248	BFL_1	440	ENSGALG00000010778	36741396	3	1788	A
BL01052	17218301	BFL_1	446	ENSGALG00000027871	30981394	3	1747	A
BL01045	17286598	BFL_1	449	ENSGALG00000026600	40628562	3	1816	A
BL01044	17290350	BFL_1	450	ENSGALG00000007835	2124498	3	1546	A
BL01037	17390513	BFL_1	452	ENSGALG00000007845	2054432	3	1545	A
BL01036	17403192	BFL_1	453	ENSGALG00000008757	11934921	3	1601	A
BL01007	17794210	BFL_1	466	ENSGALG00000011106	40287179	3	1813	A
BL00998	18037677	BFL_1	471	ENSGALG00000008538	16497526	3	1638	A
BL00992	18084355	BFL_1	473	ENSGALG00000025738	39870600	3	1808	A
BL00976	18323842	BFL_1	479	ENSGALG00000042797	27820730	3	1726	A
BL00973	18413241	BFL_1	481	ENSGALG00000010043	27695073	3	1724	A
BL00965	18460437	BFL_1	487	ENSGALG00000010315	30981414	3	1748	A
BL00964	18468282	BFL_1	488	ENSGALG00000010026	27359503	3	1721	A
BL00961	18503297	BFL_1	490	ENSGALG00000009616	19838517	3	1680	A
BL00960	18509650	BFL_1	491	ENSGALG00000009627	19838366	3	1679	A
BL00957	18576061	BFL_1	492	ENSGALG00000009645	20068342	3	1681	A
BL00955	18618372	BFL_1	493	ENSGALG00000013505	49530795	3	1871	A
BL00937	19070808	BFL_1	497	ENSGALG00000010023	27261822	3	1720	A
BL00934	19174059	BFL_1	499	ENSGALG00000036790	74820	3	1539	A
BL00933	19181488	BFL_1	500	ENSGALG00000031265	88773	3	1540	A
BL00929	19250322	BFL_1	502	ENSGALG00000009013	13717147	3	1613	A
BL00907	19600318	BFL_1	504	ENSGALG00000011114	40511302	3	1815	A
BL00903	19628001	BFL_1	505	ENSGALG00000011091	40125127	3	1809	A
BL00901	19652187	BFL_1	506	ENSGALG00000043572	40693437	3	1819	A
BL00898	19704159	BFL_1	508	ENSGALG00000009330	17711133	3	1664	A
BL00892	19773765	BFL_1	511	ENSGALG00000008195	3092030	3	1557	A
BL00890	19799635	BFL_1	512	ENSGALG00000009426	18103015	3	1666	A
BL00885	19897767	BFL_1	514	ENSGALG00000008725	5630444	3	1572	A
BL00877	20044452	BFL_1	516	ENSGALG00000008550	16246746	3	1637	A
BL00876	20050493	BFL_1	517	ENSGALG00000008508	4194439	3	1564	A
BL00875	20079003	BFL_1	518	ENSGALG00000040335	33634859	3	1766	A
BL00872	20133071	BFL_1	520	ENSGALG00000010039	27695285	3	1725	A
BL00853	20438743	BFL_1	522	ENSGALG00000010051	28809405	3	1728	A
BL00848	20516632	BFL_1	525	ENSGALG00000009967	25456660	3	1709	A
BL00846	20550106	BFL_1	526	ENSGALG00000008753	11969604	3	1602	A
BL00782	22172298	BFL_1	534	ENSGALG00000009906	23082391	3	1701	A
BL00780	22266559	BFL_1	535	ENSGALG00000009020	13599641	3	1612	A
BL00777	22352145	BFL_1	537	ENSGALG00000011193	41241039	3	1826	A
BL00757	22573743	BFL_1	540	ENSGALG00000008257	3201469	3	1559	A
BL14653	23058002	BFL_1	544	ENSGALG00000037504	190027	3	1541	A
BL14654	23069708	BFL_1	545	ENSGALG00000009441	18158311	3	1669	A
BL14655	23083906	BFL_1	546	ENSGALG00000010017	27055369	3	1719	A
BL14660	23152694	BFL_1	549	ENSGALG00000011200	41431873	3	1828	A
BL14661	23195995	BFL_1	550	ENSGALG00000037464	41241477	3	1827	A
BL14664	23281504	BFL_1	552	ENSGALG00000010618	33721721	3	1769	A
BL14668	23427849	BFL_1	556	ENSGALG00000009990	26317142	3	1715	A
BL14669	23444091	BFL_1	557	ENSGALG00000031763	37857318	3	1793	A
BL14670	23450132	BFL_1	558	ENSGALG00000011096	40145393	3	1810	A
BL14680	23629518	BFL_1	565	ENSGALG00000009003	13817913	3	1614	A
BL14695	23826455	BFL_1	572	ENSGALG00000008812	15437949	3	1620	A
BL14697	23839827	BFL_1	574	ENSGALG00000008810	15443414	3	1621	A
BL14705	23957746	BFL_1	578	ENSGALG00000009041	8772208	3	1578	A
BL22387	24649839	BFL_1	586	ENSGALG00000008632	15976454	3	1631	A
BL22398	24951386	BFL_1	590	ENSGALG00000008858	10131712	3	1590	A
BL22399	24963747	BFL_1	591	ENSGALG00000008866	10131875	3	1591	A
BL22403	25017791	BFL_1	594	ENSGALG00000010624	33771734	3	1772	A
BL22419	25338997	BFL_1	600	ENSGALG00000029512	2819577	3	1551	A
BL22425	25537846	BFL_1	602	ENSGALG00000034048	1931759	3	1544	A
BL22427	25633922	BFL_1	603	ENSGALG00000032259	25943216	3	1713	A
BL22429	25718780	BFL_1	604	ENSGALG00000023303	26005896	3	1714	A
BL22433	25800346	BFL_1	607	ENSGALG00000009909	23151326	3	1702	A
BL22446	25975418	BFL_1	608	ENSGALG00000008837	10289340	3	1594	A
BL22450	26051792	BFL_1	609	ENSGALG00000008847	10229406	3	1593	A
BL22475	26490545	BFL_1	611	ENSGALG00000008372	3591719	3	1561	A
BL22479	26633106	BFL_1	613	ENSGALG00000036869	3523327	3	1560	A
BL22488	26795888	BFL_1	616	ENSGALG00000015490	71678602	3	1984	A
BL22501	26924761	BFL_1	618	ENSGALG00000010762	35912416	3	1785	A
BL00713	27360589	BFL_1	625	ENSGALG00000041037	31034154	3	1752	A
BL00705	27474031	BFL_1	627	ENSGALG00000008734	12286838	3	1605	A
BL00695	27663326	BFL_1	630	ENSGALG00000010812	37528009	3	1789	A
BL00690	27836093	BFL_1	633	ENSGALG00000030590	38559258	3	1803	A
BL00676	28030489	BFL_1	639	ENSGALG00000031582	10588209	3	1595	A
BL00667	28165828	BFL_1	642	ENSGALG00000009796	21823981	3	1687	A
BL00653	28414165	BFL_1	646	ENSGALG00000009678	20854141	3	1683	A
BL00648	28611840	BFL_1	648	ENSGALG00000043545	253444	3	1542	A
BL00629	28972687	BFL_1	652	ENSGALG00000009877	22428234	3	1697	A
BL00628	29078184	BFL_1	653	ENSGALG00000040000	37863578	3	1794	A
BL00625	29132695	BFL_1	654	ENSGALG00000035800	25620461	3	1712	A
BL00620	29200859	BFL_1	655	ENSGALG00000009566	18911956	3	1676	A
BL00611	29332909	BFL_1	658	ENSGALG00000008172	3041396	3	1555	A
BL00609	29356567	BFL_1	660	ENSGALG00000008676	15616823	3	1629	A
BL00607	29420111	BFL_1	662	ENSGALG00000010165	30345789	3	1737	A
BL00603	29458984	BFL_1	663	ENSGALG00000008937	9563167	3	1586	A
BL00596	29556194	BFL_1	667	ENSGALG00000008944	9458482	3	1585	A
BL00590	29684401	BFL_1	669	ENSGALG00000026009	17362366	3	1658	A
BL00589	29710168	BFL_1	670	ENSGALG00000009303	17438557	3	1659	A
BL00587	29742939	BFL_1	671	ENSGALG00000009305	17507070	3	1660	A
BL06802	31333282	BFL_1	674	ENSGALG00000009246	17212578	3	1654	A
BL06797	31420112	BFL_1	677	ENSGALG00000017392	9249046	3	1582	A
BL06796	31423647	BFL_1	678	ENSGALG00000008979	9237776	3	1581	A
BL06794	31433025	BFL_1	679	ENSGALG00000008536	4274636	3	1565	A
BL08270	34567723	BFL_1	684	ENSGALG00000009158	12391367	3	1606	A
BL24633	35052072	BFL_1	689	ENSGALG00000013950	38169225	3	1797	A
BL24620	35209708	BFL_1	691	ENSGALG00000010760	35890278	3	1784	A
BL25519	3611931	BFL_1	42	ENSGALG00000011529	49982898	4	2420	A
BL01967	4456810	BFL_1	68	ENSGALG00000029673	73186510	4	2529	A
BL01802	6875965	BFL_1	143	ENSGALG00000010402	37196424	4	2353	A
BL01633	9207084	BFL_1	206	ENSGALG00000013281	61034587	4	2473	A
BL01203	15090653	BFL_1	392	ENSGALG00000015712	83930354	4	2587	A
BL01005	17865167	BFL_1	467	ENSGALG00000011178	46402835	4	2401	A
BL22405	25109392	BFL_1	595	ENSGALG00000015547	79928315	4	2563	A
BL01373	12534001	BFL_1	304	ENSGALG00000000161	45706187	Z	2853	A
BL01031	17466834	BFL_1	455	ENSGALG00000021365	7921570	Z	2666	A
BL14666	23320538	BFL_1	554	ENSGALG00000046064	3344026	Z	2655	A
BL13021	288152	BFL_1	1	ENSGALG00000023135	36286790	5	3277	A
BL13013	398613	BFL_1	4	ENSGALG00000012025	55398498	5	3422	A
BL13007	486184	BFL_1	5	ENSGALG00000041616	39228381	5	3316	A
BL12997	578763	BFL_1	6	ENSGALG00000010793	44896393	5	3352	A
BL12991	725175	BFL_1	9	ENSGALG00000010783	44776754	5	3351	A
BL12989	770991	BFL_1	10	ENSGALG00000030313	1172526	5	3028	A
BL23168	960239	BFL_1	15	ENSGALG00000011581	50931833	5	3397	A
BL14196	1459694	BFL_1	19	ENSGALG00000010622	43328325	5	3335	A
BL25563	2541686	BFL_1	28	ENSGALG00000009725	30824895	5	3255	A
BL25559	2618895	BFL_1	29	ENSGALG00000009723	30598319	5	3254	A
BL25554	2824976	BFL_1	32	ENSGALG00000009995	34982475	5	3271	A
BL25552	2939916	BFL_1	33	ENSGALG00000029022	35296091	5	3272	A
BL25550	3079716	BFL_1	34	ENSGALG00000010001	35941789	5	3273	A
BL25547	3122875	BFL_1	35	ENSGALG00000012101	55769932	5	3426	A
BL25535	3346734	BFL_1	38	ENSGALG00000010581	41176115	5	3332	A
BL25512	3722920	BFL_1	43	ENSGALG00000012199	56496546	5	3430	A
BL25510	3796207	BFL_1	45	ENSGALG00000010211	37954593	5	3298	A
BL25509	3812262	BFL_1	46	ENSGALG00000020419	37954399	5	3297	A
BL25505	3839632	BFL_1	49	ENSGALG00000045856	37934573	5	3296	A
BL25504	3855107	BFL_1	50	ENSGALG00000010202	37930631	5	3295	A
BL01998	3974437	BFL_1	55	ENSGALG00000011705	53013815	5	3403	A
BL01995	4017672	BFL_1	57	ENSGALG00000010811	45025305	5	3354	A
BL01994	4031546	BFL_1	58	ENSGALG00000012017	55090253	5	3421	A
BL01992	4132914	BFL_1	60	ENSGALG00000009431	28212226	5	3232	A
BL01982	4292330	BFL_1	61	ENSGALG00000010157	37812677	5	3291	A
BL01981	4297562	BFL_1	62	ENSGALG00000010167	37813406	5	3292	A
BL01977	4323329	BFL_1	63	ENSGALG00000042309	574129	5	3013	A
BL01974	4385422	BFL_1	66	ENSGALG00000012489	59000366	5	3465	A
BL01968	4443125	BFL_1	67	ENSGALG00000034773	59000025	5	3464	A
BL01964	4484983	BFL_1	70	ENSGALG00000011330	49625614	5	3379	A
BL01958	4606215	BFL_1	74	ENSGALG00000017388	48699994	5	3374	A
BL01947	4780232	BFL_1	79	ENSGALG00000009587	29530569	5	3248	A
BL01936	4898053	BFL_1	86	ENSGALG00000010372	39104510	5	3315	A
BL01933	4977289	BFL_1	87	ENSGALG00000009850	33185933	5	3262	A
BL01921	5329739	BFL_1	97	ENSGALG00000020417	38133298	5	3302	A
BL01920	5340038	BFL_1	98	ENSGALG00000010974	45911817	5	3361	A
BL01919	5349027	BFL_1	99	ENSGALG00000034889	55982610	5	3427	A
BL01906	5638767	BFL_1	104	ENSGALG00000028762	29151380	5	3245	A
BL01887	5798991	BFL_1	109	ENSGALG00000012295	57947538	5	3447	A
BL01876	5948692	BFL_1	113	ENSGALG00000009570	29180274	5	3246	A
BL01865	6130474	BFL_1	116	ENSGALG00000009592	29682650	5	3249	A
BL01859	6193319	BFL_1	119	ENSGALG00000010677	44036319	5	3343	A
