s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
BL00937	19070808	BFL_1	518	EA63248	177619812	chr4	2003	A
BL00935	19112221	BFL_1	519	EA59903	177952280	chr4	2004	A
BL00890	19799635	BFL_1	533	EA60627	64999856	chr4	1678	A
BL00874	20111578	BFL_1	540	EA58738	60675387	chr4	1666	A
BL14662	23270820	BFL_1	570	EA59987	145918552	chr4	1920	A
BL14664	23281504	BFL_1	571	EA60822	145553058	chr4	1917	A
BL22412	25203168	BFL_1	615	EA58515	96051040	chr4	1768	A
BL00652	28465598	BFL_1	668	EA58290	120138544	chr4	1841	A
BL06809	31128173	BFL_1	693	EA61048	92151925	chr4	1759	A
BL25547	3122875	BFL_1	36	EA30545	64948743	chr5	2135	Aa
BL01961	4574701	BFL_1	67	EA27842	70227799	chr5	2156	Aa
BL01953	4661711	BFL_1	70	EA25669	149773595	chr5	2366	Aa
BL01943	4849785	BFL_1	75	EA30194	9583611	chr5	2037	Aa
BL01940	4867560	BFL_1	77	EA25662	148283167	chr5	2358	Aa
BL01928	5177780	BFL_1	85	EA27213	154542150	chr5	2386	Aa
BL01913	5523209	BFL_1	93	EA27051	178914827	chr5	2448	Aa
BL01910	5589860	BFL_1	95	EA29976	69979662	chr5	2152	Aa
BL01909	5602693	BFL_1	96	EA29131	153814638	chr5	2378	Aa
BL01685	8443920	BFL_1	190	EA27188	70538734	chr5	2157	Aa
BL01653	8871997	BFL_1	198	EA26512	31001156	chr5	2077	Aa
BL01636	9175050	BFL_1	204	EA25077	151737065	chr5	2371	Aa
BL01634	9203399	BFL_1	205	EA28915	150029832	chr5	2368	Aa
BL01599	9605791	BFL_1	223	EA26622	143740018	chr5	2345	Aa
BL01525	10673846	BFL_1	247	EA29743	163823212	chr5	2406	Aa
BL01521	10693668	BFL_1	248	EA26035	110070129	chr5	2265	Aa
BL01498	10931892	BFL_1	260	EA29653	177320823	chr5	2437	Aa
BL01459	11516181	BFL_1	275	EA29369	153945326	chr5	2382	Aa
BL01436	11751195	BFL_1	286	EA27654	153907702	chr5	2381	Aa
BL01385	12438118	BFL_1	309	EA27348	76652534	chr5	2176	Aa
BL01372	12537103	BFL_1	312	EA28726	5459830	chr5	2023	Aa
BL01290	13789881	BFL_1	360	EA28759	175945190	chr5	2429	Aa
BL01280	14010426	BFL_1	362	EA26314	70825033	chr5	2159	Aa
BL01083	16623672	BFL_1	453	EA27626	150575744	chr5	2370	Aa
BL01080	16654432	BFL_1	454	EA30258	49941065	chr5	2109	Aa
BL01002	17901362	BFL_1	488	EA26506	29357601	chr5	2071	Aa
BL00920	19352704	BFL_1	524	EA27055	104538884	chr5	2250	Aa
BL00790	21893752	BFL_1	553	EA28031	149964343	chr5	2367	Aa
BL00784	22030261	BFL_1	556	EA30056	148545683	chr5	2360	Aa
BL14686	23689507	BFL_1	585	EA28394	70539809	chr5	2158	Aa
BL14690	23747930	BFL_1	586	EA27181	153996659	chr5	2383	Aa
BL22406	25134633	BFL_1	610	EA26817	22373476	chr5	2054	Aa
BL00717	27291712	BFL_1	640	EA26631	147341054	chr5	2357	Aa
BL00694	27793355	BFL_1	651	EA25994	150032571	chr5	2369	Aa
BL00661	28261163	BFL_1	665	EA30403	155601303	chr5	2387	Aa
BL00657	28337595	BFL_1	666	EA25739	49792863	chr5	2108	Aa
BL08280	34487197	BFL_1	702	EA25053	66478839	chr5	2136	Aa
BL01438	11730092	BFL_1	284	EA00197	100790434	chr6	2762	A
BL22410	25186126	BFL_1	613	EA03949	19819910	chr6	2522	A
BL00681	27958067	BFL_1	655	EA01131	68548142	chr6	2650	A
BL08330	33561348	BFL_1	700	EA03587	113651246	chr6	2793	A
BL01771	7214670	BFL_1	152	EA31545	100314038	chr7	3142	A
BL01687	8432952	BFL_1	189	EA31217	112184288	chr7	3174	A
BL01179	15386042	BFL_1	415	EA34628	78644351	chr7	3070	A
BL01067	16841409	BFL_1	460	EA31692	19934412	chr7	2923	A
BL00968	18440192	BFL_1	507	EA31158	140615338	chr7	3241	A
BL00738	22931384	BFL_1	564	EA35120	82645632	chr7	3080	A
BL14674	23549189	BFL_1	576	EA31055	30715376	chr7	2947	A
BL22432	25790342	BFL_1	625	EA33741	99819004	chr7	3138	A
BL00719	27275854	BFL_1	639	EA35521	51136872	chr7	3001	A
BL00593	29611132	BFL_1	689	EA34291	4737318	chr7	2887	A
BL01701	8194443	BFL_1	183	EA67799	11850187	chr8	3293	A
BL01505	10823261	BFL_1	257	EA66472	46531848	chr8	3391	A
BL01489	11030598	BFL_1	264	EA65199	136471169	chr8	3638	A
BL01434	11758225	BFL_1	287	EA66710	133798753	chr8	3614	A
BL01414	12122605	BFL_1	298	EA67608	45310881	chr8	3385	A
BL01300	13723339	BFL_1	357	EA64403	9242766	chr8	3280	A
BL01226	14748012	BFL_1	392	EA64637	5296209	chr8	3268	A
BL00714	27347260	BFL_1	641	EA67033	9603515	chr8	3284	A
BL13033	76440	BFL_1	0	EA49578	68001551	chr9	3817	A
BL13021	288152	BFL_1	1	EA50106	12587302	chr9	3679	A
BL13007	486184	BFL_1	4	EA51524	2208808	chr9	3657	A
BL23164	906666	BFL_1	12	EA49512	3059793	chr9	3658	A
BL14207	1260358	BFL_1	14	EA48815	136392872	chr9	4053	A
BL14193	1587078	BFL_1	20	EA51439	47672337	chr9	3762	A
BL14186	1675771	BFL_1	22	EA46894	8133420	chr9	3667	A
BL25560	2606204	BFL_1	28	EA49922	28720384	chr9	3704	A
BL25554	2824976	BFL_1	32	EA49444	108083666	chr9	3939	A
BL25504	3855107	BFL_1	49	EA47228	48994671	chr9	3768	A
BL01994	4031546	BFL_1	56	EA47986	106590931	chr9	3928	A
BL01993	4106880	BFL_1	57	EA49737	106792490	chr9	3929	A
BL01968	4443125	BFL_1	63	EA50696	33964225	chr9	3722	A
BL01933	4977289	BFL_1	81	EA50877	118419771	chr9	3983	A
BL01918	5409972	BFL_1	91	EA47464	26683400	chr9	3699	A
BL01906	5638767	BFL_1	97	EA51341	136977077	chr9	4056	A
BL01878	5930067	BFL_1	103	EA50285	33270410	chr9	3716	A
BL01872	5997229	BFL_1	106	EA47545	31017463	chr9	3709	A
BL01864	6136624	BFL_1	109	EA48735	107052156	chr9	3932	A
BL01863	6159148	BFL_1	110	EA47053	106926559	chr9	3931	A
BL01857	6215707	BFL_1	113	EA50003	115506059	chr9	3970	A
BL01854	6241715	BFL_1	115	EA47627	116719661	chr9	3977	A
BL01853	6248186	BFL_1	116	EA46957	116787036	chr9	3978	A
BL01833	6549489	BFL_1	123	EA49058	105389175	chr9	3924	A
BL01830	6588328	BFL_1	125	EA51014	122905929	chr9	4002	A
BL01828	6651476	BFL_1	127	EA50884	19859817	chr9	3686	A
BL01827	6657124	BFL_1	128	EA49913	12430222	chr9	3677	A
BL01823	6716997	BFL_1	131	EA48656	78068822	chr9	3847	A
BL01822	6719319	BFL_1	132	EA50893	45808368	chr9	3756	A
BL01799	6895338	BFL_1	138	EA47904	12501255	chr9	3678	A
BL01797	6908846	BFL_1	140	EA47424	78089502	chr9	3848	A
BL01795	6931966	BFL_1	142	EA51476	48704906	chr9	3766	A
BL01782	7079367	BFL_1	144	EA47750	17360565	chr9	3684	A
BL01781	7086859	BFL_1	145	EA51073	22257248	chr9	3692	A
BL01776	7120138	BFL_1	149	EA50386	49118649	chr9	3769	A
BL01761	7440473	BFL_1	155	EA48107	121571252	chr9	3998	A
BL01753	7547006	BFL_1	158	EA48129	47348027	chr9	3760	A
BL01752	7583646	BFL_1	159	EA47663	46817278	chr9	3757	A
BL01750	7632949	BFL_1	160	EA48763	47268883	chr9	3758	A
BL01744	7755161	BFL_1	165	EA48104	48908397	chr9	3767	A
BL01741	7798898	BFL_1	166	EA49218	106926504	chr9	3930	A
BL01738	7841218	BFL_1	168	EA50942	121506711	chr9	3997	A
BL01726	7924978	BFL_1	172	EA47066	25901450	chr9	3697	A
BL01652	8887334	BFL_1	199	EA49308	279837	chr9	3652	A
BL01629	9276434	BFL_1	208	EA51123	48704519	chr9	3765	A
BL01622	9327793	BFL_1	209	EA47855	110444024	chr9	3949	A
BL01621	9358290	BFL_1	210	EA49128	108211806	chr9	3940	A
BL01616	9440269	BFL_1	214	EA51375	109478689	chr9	3946	A
BL01605	9555493	BFL_1	218	EA50484	33922472	chr9	3719	A
BL01582	9847795	BFL_1	229	EA49712	11582871	chr9	3672	A
BL01576	10047484	BFL_1	231	EA49214	6363550	chr9	3665	A
BL01569	10141006	BFL_1	233	EA51222	7639788	chr9	3666	A
BL01545	10382936	BFL_1	240	EA50844	25582911	chr9	3696	A
BL01542	10425301	BFL_1	241	EA47624	107512199	chr9	3934	A
BL01540	10442172	BFL_1	242	EA47075	115424751	chr9	3969	A
BL01539	10452759	BFL_1	243	EA49941	77933584	chr9	3845	A
BL01537	10494963	BFL_1	244	EA48280	30148029	chr9	3707	A
BL01527	10664382	BFL_1	246	EA50281	30911825	chr9	3708	A
BL01484	11093963	BFL_1	266	EA48793	31769683	chr9	3712	A
BL01483	11098816	BFL_1	267	EA48470	1876216	chr9	3656	A
BL01465	11435534	BFL_1	272	EA47318	8993927	chr9	3668	A
BL01442	11673392	BFL_1	282	EA47133	118785275	chr9	3985	A
BL01430	11790012	BFL_1	289	EA50661	107802958	chr9	3936	A
BL01416	12102891	BFL_1	296	EA47520	107846967	chr9	3937	A
BL01392	12404693	BFL_1	307	EA47303	137684996	chr9	4058	A
BL01377	12496307	BFL_1	310	EA47941	5911442	chr9	3663	A
BL01363	12667924	BFL_1	320	EA47784	110090815	chr9	3948	A
BL01357	12715694	BFL_1	325	EA48295	121373677	chr9	3996	A
BL01347	12851875	BFL_1	331	EA48587	107678622	chr9	3935	A
BL01341	13074108	BFL_1	335	EA47756	107129877	chr9	3933	A
BL01331	13242596	BFL_1	336	EA50818	105099252	chr9	3922	A
BL01328	13274679	BFL_1	338	EA50058	15349750	chr9	3683	A
BL01325	13351339	BFL_1	340	EA50387	115805569	chr9	3972	A
BL01324	13357501	BFL_1	341	EA50738	11089624	chr9	3671	A
BL01323	13374550	BFL_1	342	EA50824	115738768	chr9	3971	A
BL01312	13501322	BFL_1	348	EA51513	51419849	chr9	3779	A
BL01310	13579447	BFL_1	350	EA47149	12221922	chr9	3674	A
BL01306	13645223	BFL_1	352	EA48188	122287353	chr9	4001	A
BL01289	13854514	BFL_1	361	EA49277	4565232	chr9	3660	A
BL01264	14279364	BFL_1	372	EA50915	51586163	chr9	3780	A
BL01260	14344410	BFL_1	375	EA48600	121578904	chr9	3999	A
BL01258	14365978	BFL_1	376	EA48450	33940586	chr9	3721	A
BL01232	14729581	BFL_1	390	EA49115	116832384	chr9	3979	A
BL01230	14740041	BFL_1	391	EA48626	50577769	chr9	3774	A
BL01225	14753887	BFL_1	393	EA50423	50663628	chr9	3775	A
BL01222	14811958	BFL_1	396	EA49204	58550901	chr9	3790	A
BL01220	14822455	BFL_1	397	EA50213	58550510	chr9	3789	A
BL01208	15020214	BFL_1	405	EA49774	11929966	chr9	3673	A
BL01186	15271340	BFL_1	412	EA47415	137313795	chr9	4057	A
BL01169	15501270	BFL_1	417	EA47839	32323394	chr9	3714	A
BL01168	15512872	BFL_1	418	EA47644	50149078	chr9	3772	A
BL01165	15544294	BFL_1	419	EA50091	115984674	chr9	3973	A
BL01164	15584951	BFL_1	420	EA50132	21358174	chr9	3688	A
BL01147	15745455	BFL_1	426	EA47936	121357759	chr9	3995	A
BL01105	16312973	BFL_1	445	EA49565	106328187	chr9	3927	A
BL01097	16397912	BFL_1	451	EA50286	119888142	chr9	3987	A
BL01073	16765248	BFL_1	457	EA51219	28986140	chr9	3705	A
BL01044	17290350	BFL_1	471	EA51230	25242212	chr9	3694	A
BL01022	17565214	BFL_1	478	EA46920	13562716	chr9	3680	A
BL01021	17588027	BFL_1	479	EA48257	13901001	chr9	3681	A
BL01016	17662967	BFL_1	480	EA48158	119523847	chr9	3986	A
BL00979	18267571	BFL_1	499	EA46997	17794839	chr9	3685	A
BL00976	18323842	BFL_1	500	EA47101	5440381	chr9	3661	A
BL00969	18433327	BFL_1	506	EA50686	1077580	chr9	3654	A
BL00964	18468282	BFL_1	510	EA49665	9060304	chr9	3669	A
BL00961	18503297	BFL_1	512	EA48047	10746222	chr9	3670	A
BL00955	18618372	BFL_1	515	EA50343	52988922	chr9	3781	A
BL00929	19250322	BFL_1	523	EA49859	44757827	chr9	3754	A
BL00901	19652187	BFL_1	528	EA50878	1451809	chr9	3655	A
BL00896	19735672	BFL_1	531	EA51110	50438163	chr9	3773	A
BL00876	20050493	BFL_1	538	EA50198	26410972	chr9	3698	A
BL00872	20133071	BFL_1	542	EA49835	5569038	chr9	3662	A
BL00863	20231215	BFL_1	543	EA50619	109198746	chr9	3945	A
BL00853	20438743	BFL_1	544	EA47355	19867515	chr9	3687	A
BL00848	20516632	BFL_1	547	EA47127	136642400	chr9	4054	A
BL00780	22266559	BFL_1	558	EA49504	44939720	chr9	3755	A
BL00775	22391599	BFL_1	559	EA48269	106251008	chr9	3925	A
BL14658	23112969	BFL_1	568	EA49470	136976344	chr9	4055	A
BL14670	23450132	BFL_1	574	EA50882	117870617	chr9	3981	A
BL14678	23600122	BFL_1	580	EA48971	120042382	chr9	3989	A
BL14695	23826455	BFL_1	590	EA48366	116567987	chr9	3976	A
BL14696	23834457	BFL_1	591	EA50491	116443217	chr9	3975	A
BL14697	23839827	BFL_1	592	EA51023	116438800	chr9	3974	A
BL22398	24951386	BFL_1	605	EA50235	27311614	chr9	3701	A
BL22399	24963747	BFL_1	606	EA46956	27245324	chr9	3700	A
BL22403	25017791	BFL_1	608	EA50783	120731876	chr9	3994	A
BL22407	25143397	BFL_1	611	EA50493	106252554	chr9	3926	A
BL22420	25394688	BFL_1	620	EA50226	51015838	chr9	3777	A
BL22425	25537846	BFL_1	622	EA47186	23853745	chr9	3693	A
BL22429	25718780	BFL_1	624	EA47885	135721092	chr9	4052	A
BL22446	25975418	BFL_1	627	EA49564	27791465	chr9	3703	A
BL22447	25996251	BFL_1	628	EA51313	27404160	chr9	3702	A
BL22474	26488538	BFL_1	630	EA50169	67662666	chr9	3813	A
BL22479	26633106	BFL_1	633	EA48429	14082940	chr9	3682	A
BL00705	27474031	BFL_1	644	EA50864	117862395	chr9	3980	A
BL00695	27663326	BFL_1	650	EA50067	29686446	chr9	3706	A
BL00685	27912180	BFL_1	654	EA50813	119945039	chr9	3988	A
BL00679	28003413	BFL_1	657	EA50313	120729046	chr9	3993	A
BL00676	28030489	BFL_1	659	EA49588	21453747	chr9	3689	A
BL00675	28039484	BFL_1	660	EA51227	108842596	chr9	3943	A
BL00620	29200859	BFL_1	676	EA48713	57977448	chr9	3788	A
BL00611	29332909	BFL_1	679	EA48311	109806095	chr9	3947	A
BL00609	29356567	BFL_1	681	EA50119	94333051	chr9	3900	A
BL00601	29491093	BFL_1	687	EA48048	120681959	chr9	3992	A
BL00596	29556194	BFL_1	688	EA48692	120420935	chr9	3991	A
BL00589	29710168	BFL_1	691	EA48064	50688360	chr9	3776	A
BL00587	29742939	BFL_1	692	EA49541	32823185	chr9	3715	A
BL08270	34567723	BFL_1	704	EA47074	44069175	chr9	3751	A
BL08262	34761487	BFL_1	705	EA51365	44591853	chr9	3752	A
BL08260	34784407	BFL_1	706	EA51133	118748530	chr9	3984	A
BL24635	35006750	BFL_1	708	EA50086	78558580	chr9	3849	A
BL24628	35128547	BFL_1	712	EA50082	120253827	chr9	3990	A
BL13020	303538	BFL_1	2	EA09958	109601339	chr10	4354	A
BL12997	578763	BFL_1	5	EA09204	21631232	chr10	4109	A
BL12991	725175	BFL_1	8	EA11505	8555459	chr10	4081	A
BL14203	1304634	BFL_1	15	EA12556	70710977	chr10	4253	A
BL14196	1459694	BFL_1	18	EA09059	30211449	chr10	4138	A
BL25555	2814164	BFL_1	31	EA09697	122876964	chr10	4398	A
BL25550	3079716	BFL_1	35	EA12406	99124599	chr10	4322	A
BL25535	3346734	BFL_1	40	EA10294	19315026	chr10	4105	A
BL25512	3722920	BFL_1	44	EA11019	109601363	chr10	4355	A
BL01995	4017672	BFL_1	55	EA11155	124585341	chr10	4407	A
BL01982	4292330	BFL_1	58	EA12580	21212054	chr10	4106	A
