s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
EA37319	69081925	chr1	171	g163547	49358348	scaffold_4	1610	A1
EA39011	70590212	chr1	173	g155999	11333194	scaffold_4	1178	A1
EA36483	70692309	chr1	174	g161099	36291991	scaffold_4	1489	A1
EA36751	73274944	chr1	176	g154584	5065969	scaffold_4	1097	A1
EA36364	73762573	chr1	177	g162358	42797090	scaffold_4	1570	A1
EA38223	74070104	chr1	178	g161300	37394477	scaffold_4	1501	A1
EA38276	74332589	chr1	180	g161821	39910000	scaffold_4	1536	A1
EA39461	74509384	chr1	181	g163428	48739992	scaffold_4	1604	A1
EA38327	74572127	chr1	182	g155764	10448995	scaffold_4	1166	A1
EA38313	74837395	chr1	185	g158783	24649258	scaffold_4	1369	A1
EA38951	75190306	chr1	186	g157773	19627859	scaffold_4	1302	A1
EA35689	77450878	chr1	187	g161925	40450407	scaffold_4	1544	A1
EA37471	77628627	chr1	188	g156150	12102026	scaffold_4	1187	A1
EA38843	77803305	chr1	189	g162332	42674995	scaffold_4	1568	A1
EA39518	78021842	chr1	190	g163130	47103373	scaffold_4	1590	A1
EA38136	78311828	chr1	191	g155322	8438417	scaffold_4	1136	A1
EA38981	78350362	chr1	192	g155321	8435201	scaffold_4	1135	A1
EA37206	78414785	chr1	193	g155320	8428399	scaffold_4	1134	A1
EA36949	78772698	chr1	194	g157916	20429700	scaffold_4	1309	A1
EA36300	81315539	chr1	197	g157755	19574787	scaffold_4	1301	A1
EA39197	81618728	chr1	198	g154320	3983348	scaffold_4	1086	A1
EA38486	81653176	chr1	199	g162009	41029272	scaffold_4	1549	A1
EA39023	81844839	chr1	200	g164008	51868692	scaffold_4	1641	A1
EA37373	82712865	chr1	201	g160007	31133413	scaffold_4	1434	A1
EA36512	83696795	chr1	202	g161210	36831482	scaffold_4	1490	A1
EA36400	83768666	chr1	203	g156886	15440130	scaffold_4	1228	A1
EA38638	83951158	chr1	204	g159852	30344423	scaffold_4	1428	A1
EA36420	84477544	chr1	207	g157550	18620568	scaffold_4	1279	A1
EA35700	94039721	chr1	230	g161835	39966433	scaffold_4	1537	A1
EA36351	94255187	chr1	231	g156320	13013023	scaffold_4	1197	A1
EA35912	94795010	chr1	232	g155796	10584721	scaffold_4	1170	A1
EA37971	94891713	chr1	233	g155834	10730531	scaffold_4	1172	A1
EA37235	94896359	chr1	234	g156659	14494408	scaffold_4	1218	A1
EA38944	104826459	chr1	261	g159536	28609361	scaffold_4	1412	A1
EA36350	104982115	chr1	262	g162970	46459259	scaffold_4	1589	A1
EA38517	105129820	chr1	263	g162002	40988055	scaffold_4	1548	A1
EA37409	105314498	chr1	264	g158924	25518498	scaffold_4	1376	A1
EA39302	105444324	chr1	266	g161401	37858704	scaffold_4	1512	A1
EA36933	105873534	chr1	267	g163156	47307124	scaffold_4	1592	A1
EA36554	106072708	chr1	268	g157061	16224060	scaffold_4	1238	A1
EA36762	106523162	chr1	269	g160972	35706953	scaffold_4	1478	A1
EA37080	107092433	chr1	270	g153698	744771	scaffold_4	1050	A1
EA36617	107373907	chr1	271	g157281	17263228	scaffold_4	1252	A1
EA36462	107996759	chr1	273	g159533	28600764	scaffold_4	1411	A1
EA38911	108193390	chr1	274	g158447	23180950	scaffold_4	1336	A1
EA36038	108257357	chr1	275	g164011	51874583	scaffold_4	1642	A1
EA37480	108279428	chr1	276	g158908	25445884	scaffold_4	1374	A1
EA39338	108351943	chr1	277	g163543	49344726	scaffold_4	1609	A1
EA35936	108534937	chr1	278	g163779	50713365	scaffold_4	1625	A1
EA39352	109221975	chr1	279	g157678	19179441	scaffold_4	1290	A1
EA37859	109358769	chr1	280	g157664	19144920	scaffold_4	1289	A1
EA35777	109773476	chr1	281	g156677	14582040	scaffold_4	1222	A1
EA38368	109851234	chr1	282	g156676	14566219	scaffold_4	1221	A1
EA37787	117357915	chr1	295	g155694	10044082	scaffold_4	1158	A1
EA23161	166009383	chr1	426	g155223	8093020	scaffold_4	1126	A1
EA24334	171574084	chr1	440	g155955	11158214	scaffold_4	1175	A1
EA22584	171706567	chr1	442	g155783	10543419	scaffold_4	1168	A1
EA24214	171744322	chr1	443	g155806	10642082	scaffold_4	1171	A1
EA22300	171749394	chr1	444	g163194	47483603	scaffold_4	1595	A1
EA23570	171823429	chr1	446	g154666	5419064	scaffold_4	1101	A1
EA23770	171863931	chr1	447	g163830	50937277	scaffold_4	1630	A1
EA22322	171974837	chr1	448	g156017	11387826	scaffold_4	1181	A1
EA24187	172015289	chr1	449	g156007	11365641	scaffold_4	1180	A1
EA24047	200044992	chr1	489	g156638	14359396	scaffold_4	1214	A1
EA36937	3873118	chr1	6	g74583	35750118	scaffold_16	2031	L+J
EA37258	4226683	chr1	7	g74685	36237118	scaffold_16	2038	L+J
EA37507	4418619	chr1	8	g74689	36259156	scaffold_16	2039	L+J
EA39421	26110501	chr1	64	g77530	48605544	scaffold_16	2142	L+J
EA38302	26227498	chr1	65	g71162	18526375	scaffold_16	1833	L+J
EA36327	26263061	chr1	66	g71155	18487578	scaffold_16	1832	L+J
EA38763	46539138	chr1	116	g76534	44773034	scaffold_16	2115	L+J
EA38704	48444430	chr1	122	g75533	40389771	scaffold_16	2070	L+J
EA38889	50720335	chr1	128	g76081	42744688	scaffold_16	2098	L+J
EA38257	56338173	chr1	141	g72484	25455842	scaffold_16	1904	L+J
EA38125	56978957	chr1	142	g73284	29869904	scaffold_16	1972	L+J
EA36320	57496127	chr1	143	g72896	27696807	scaffold_16	1935	L+J
EA36167	57496491	chr1	144	g69094	7902846	scaffold_16	1731	L+J
EA38988	58328200	chr1	145	g69104	7925138	scaffold_16	1732	L+J
EA38070	58658064	chr1	146	g69111	7956616	scaffold_16	1733	L+J
EA39617	58896765	chr1	147	g73279	29854191	scaffold_16	1970	L+J
EA39395	59298942	chr1	148	g73264	29805109	scaffold_16	1969	L+J
EA36929	59442991	chr1	149	g72775	27070866	scaffold_16	1928	L+J
EA38434	59457324	chr1	150	g67801	932959	scaffold_16	1662	L+J
EA37800	59961291	chr1	151	g72476	25380589	scaffold_16	1902	L+J
EA37478	60397186	chr1	152	g75216	38821241	scaffold_16	2060	L+J
EA35956	60445772	chr1	153	g72473	25369653	scaffold_16	1901	L+J
EA39548	61399088	chr1	155	g72657	26417330	scaffold_16	1916	L+J
EA38423	63109053	chr1	157	g69621	10795128	scaffold_16	1766	L+J
EA36173	63835257	chr1	160	g72937	27907733	scaffold_16	1942	L+J
EA36892	64960251	chr1	167	g68044	2059882	scaffold_16	1677	L+J
EA37305	74684478	chr1	184	g72636	26338703	scaffold_16	1914	L+J
EA36921	84009918	chr1	205	g73422	30531385	scaffold_16	1979	L+J
EA38300	84148248	chr1	206	g73426	30542578	scaffold_16	1980	L+J
EA37752	91407832	chr1	221	g68476	4262657	scaffold_16	1695	L+J
EA36943	92355722	chr1	225	g75972	42317910	scaffold_16	2092	L+J
EA36901	105366535	chr1	265	g69701	11231665	scaffold_16	1769	L+J
EA39249	118684725	chr1	297	g70855	17122010	scaffold_16	1820	L+J
EA36642	118788752	chr1	298	g70854	17112947	scaffold_16	1819	L+J
EA38080	120782938	chr1	306	g72709	26704719	scaffold_16	1924	L+J
EA38234	121797751	chr1	308	g68918	6943832	scaffold_16	1723	L+J
EA24142	123773659	chr1	314	g73187	29356810	scaffold_16	1958	L+J
EA21770	124058404	chr1	315	g75631	40825526	scaffold_16	2079	L+J
EA21948	125078482	chr1	316	g72480	25386740	scaffold_16	1903	L+J
EA23393	125800168	chr1	317	g73850	32156256	scaffold_16	1994	L+J
EA23583	126267539	chr1	318	g71331	19474973	scaffold_16	1839	L+J
EA21849	127508627	chr1	319	g67690	409914	scaffold_16	1654	L+J
EA24355	127626412	chr1	320	g75859	41895447	scaffold_16	2087	L+J
EA23539	127888733	chr1	321	g68385	3792814	scaffold_16	1693	L+J
EA22286	128279990	chr1	322	g72674	26547311	scaffold_16	1920	L+J
EA23897	128419765	chr1	323	g69417	9481103	scaffold_16	1746	L+J
EA23775	128611180	chr1	324	g67996	1884257	scaffold_16	1671	L+J
EA22076	128660416	chr1	325	g69512	10151180	scaffold_16	1758	L+J
EA24161	144963945	chr1	357	g71803	21647104	scaffold_16	1862	L+J
EA21702	145091377	chr1	358	g71809	21676378	scaffold_16	1863	L+J
EA23901	145223566	chr1	359	g72756	26997159	scaffold_16	1927	L+J
EA23935	145469047	chr1	360	g75603	40668667	scaffold_16	2077	L+J
EA22745	150148406	chr1	373	g69783	11728194	scaffold_16	1775	L+J
EA22234	151228004	chr1	374	g73024	28528975	scaffold_16	1947	L+J
EA23028	151383900	chr1	375	g69277	8871559	scaffold_16	1740	L+J
EA22319	151665997	chr1	376	g71921	22329223	scaffold_16	1875	L+J
EA22801	151876440	chr1	377	g69683	11122875	scaffold_16	1768	L+J
EA23090	151899642	chr1	378	g68890	6778715	scaffold_16	1720	L+J
EA22406	152737738	chr1	379	g69352	9160243	scaffold_16	1744	L+J
EA21828	152908593	chr1	380	g69515	10154547	scaffold_16	1759	L+J
EA23797	156780858	chr1	391	g67889	1269544	scaffold_16	1665	L+J
EA23347	157701883	chr1	394	g73865	32260050	scaffold_16	1995	L+J
EA24385	158572567	chr1	396	g72374	24856945	scaffold_16	1896	L+J
EA23874	171360531	chr1	437	g71459	20204389	scaffold_16	1844	L+J
EA22434	193701319	chr1	475	g74256	34288133	scaffold_16	2015	L+J
EA23628	195955610	chr1	478	g72970	28123068	scaffold_16	1944	L+J
EA39734	6755757	chr1	14	g111078	40634301	scaffold_19	2475	K
EA37384	9297488	chr1	22	g108530	28178125	scaffold_19	2383	K
EA37396	24801045	chr1	63	g104786	10083215	scaffold_19	2242	K
EA38837	35798091	chr1	85	g105741	14272606	scaffold_19	2272	K
EA36368	36417696	chr1	88	g104661	9688546	scaffold_19	2232	K
EA36883	50807000	chr1	129	g108404	27530205	scaffold_19	2378	K
EA35890	51915270	chr1	131	g107563	23164596	scaffold_19	2349	K
EA36366	52065805	chr1	132	g107573	23206576	scaffold_19	2350	K
EA38883	92344341	chr1	223	g112334	47508526	scaffold_19	2548	K
EA35902	92828925	chr1	228	g103998	7040439	scaffold_19	2207	K
EA39794	93078202	chr1	229	g111684	43876543	scaffold_19	2510	K
EA39101	122181158	chr1	311	g110509	37408478	scaffold_19	2452	K
EA22118	130618031	chr1	327	g108277	26885483	scaffold_19	2375	K
EA22730	130731857	chr1	328	g108258	26667171	scaffold_19	2374	K
EA23917	131212338	chr1	329	g108334	27215975	scaffold_19	2376	K
EA24045	134636621	chr1	336	g112402	47923731	scaffold_19	2555	K
EA23939	153554212	chr1	381	g104498	9105998	scaffold_19	2223	K
EA21803	153918782	chr1	383	g106111	15856887	scaffold_19	2287	K
EA23404	166364870	chr1	428	g108341	27241030	scaffold_19	2377	K
EA22771	180163477	chr1	466	g110275	36187032	scaffold_19	2438	K
EA22330	191504544	chr1	472	g110280	36220870	scaffold_19	2439	K
EA22511	197656747	chr1	479	g110230	35927738	scaffold_19	2429	K
EA24123	203224783	chr1	496	g110738	38767211	scaffold_19	2462	K
EA39659	9111475	chr1	18	g16382	14911944	scaffold_11	2690	F
EA37776	41232254	chr1	102	g21787	39996289	scaffold_11	2890	F
EA38489	41276297	chr1	103	g21785	39981800	scaffold_11	2889	F
EA38353	101613517	chr1	249	g23485	46633104	scaffold_11	2942	F
EA23036	149789934	chr1	372	g18177	23442686	scaffold_11	2762	F
EA36319	28099332	chr1	70	g188491	17840284	scaffold_7	3087	E
EA38177	87755602	chr1	209	g192097	34838559	scaffold_7	3253	E
EA39477	87853037	chr1	210	g192096	34830886	scaffold_7	3252	E
EA35862	103505278	chr1	257	g190123	25418434	scaffold_7	3153	E
EA36752	111347442	chr1	283	g189618	23148281	scaffold_7	3138	E
EA36031	112087995	chr1	284	g192520	36567824	scaffold_7	3266	E
EA36720	112788695	chr1	285	g189504	22635948	scaffold_7	3130	E
EA39247	113350715	chr1	286	g192157	35098861	scaffold_7	3258	E
EA37290	113920777	chr1	288	g191251	30773300	scaffold_7	3209	E
EA38997	116706907	chr1	289	g190610	27666460	scaffold_7	3172	E
EA38290	116762632	chr1	290	g190989	29525542	scaffold_7	3199	E
EA36333	116905306	chr1	292	g191588	32601808	scaffold_7	3224	E
EA35958	116944758	chr1	293	g191590	32613295	scaffold_7	3225	E
EA39443	117357225	chr1	294	g185230	2422471	scaffold_7	2960	E
EA36135	118008469	chr1	296	g190823	28706135	scaffold_7	3186	E
EA36911	119140623	chr1	301	g192749	37616531	scaffold_7	3274	E
EA38712	119625196	chr1	302	g192755	37643157	scaffold_7	3275	E
EA36328	120349548	chr1	303	g188954	20156372	scaffold_7	3098	E
EA39658	120357889	chr1	304	g186787	10153418	scaffold_7	3027	E
EA37193	120426331	chr1	305	g188919	19960645	scaffold_7	3096	E
EA38870	120922536	chr1	307	g185976	6444981	scaffold_7	3007	E
EA38113	121883818	chr1	309	g191489	32048185	scaffold_7	3220	E
EA38572	122027496	chr1	310	g190710	28243934	scaffold_7	3181	E
EA38190	122446121	chr1	312	g191241	30753528	scaffold_7	3208	E
EA24019	129131856	chr1	326	g186921	10865894	scaffold_7	3031	E
EA23457	134983410	chr1	337	g189597	23095736	scaffold_7	3135	E
EA22575	135160978	chr1	338	g190691	28026613	scaffold_7	3180	E
EA22749	135540162	chr1	339	g190644	27793855	scaffold_7	3174	E
EA21809	135853482	chr1	340	g193951	42644419	scaffold_7	3314	E
EA22168	136655251	chr1	341	g191559	32422180	scaffold_7	3221	E
EA22623	137742005	chr1	342	g185576	4250466	scaffold_7	2984	E
EA23390	139214320	chr1	346	g194460	44834227	scaffold_7	3332	E
EA23115	139257054	chr1	347	g194463	44839349	scaffold_7	3333	E
EA22504	139263841	chr1	348	g191133	30312028	scaffold_7	3204	E
EA24394	139409571	chr1	349	g190201	25837609	scaffold_7	3160	E
EA21728	139857452	chr1	350	g187526	13477060	scaffold_7	3053	E
EA23552	139977131	chr1	351	g190121	25388737	scaffold_7	3152	E
EA22978	140698436	chr1	352	g185756	5347509	scaffold_7	2993	E
EA23700	140888197	chr1	353	g185765	5393042	scaffold_7	2994	E
EA22855	141184899	chr1	354	g187192	12010382	scaffold_7	3036	E
EA24184	141255666	chr1	355	g189540	22804241	scaffold_7	3132	E
EA22012	166342660	chr1	427	g191381	31521948	scaffold_7	3216	E
EA23582	166502704	chr1	429	g191953	34194448	scaffold_7	3249	E
EA23214	166948402	chr1	430	g191946	34131629	scaffold_7	3248	E
EA24206	168455668	chr1	432	g188952	20142720	scaffold_7	3097	E
EA22386	168596937	chr1	433	g194192	43719965	scaffold_7	3324	E
EA23001	170715660	chr1	435	g189600	23100275	scaffold_7	3136	E
EA23994	172659316	chr1	451	g185529	3991232	scaffold_7	2981	E
EA24422	173072501	chr1	452	g189909	24417849	scaffold_7	3146	E
EA22390	173348276	chr1	453	g193258	39673644	scaffold_7	3290	E
EA24017	179238389	chr1	464	g189201	21105904	scaffold_7	3109	E
EA23413	179238725	chr1	465	g193643	41322814	scaffold_7	3307	E
EA22292	181667622	chr1	467	g192922	38234565	scaffold_7	3280	E
EA22534	183540428	chr1	469	g188959	20182524	scaffold_7	3099	E
EA23547	183721998	chr1	470	g193098	39107603	scaffold_7	3284	E
EA24268	183856578	chr1	471	g190936	29269895	scaffold_7	3194	E
EA22101	193389164	chr1	474	g188031	15555052	scaffold_7	3069	E
EA24028	198420892	chr1	483	g192705	37401980	scaffold_7	3272	E
EA22438	198426577	chr1	484	g189385	21984495	scaffold_7	3119	E
EA21647	199640346	chr1	486	g194367	44457743	scaffold_7	3328	E
EA21740	200041176	chr1	488	g190996	29560425	scaffold_7	3200	E
EA22103	200659112	chr1	491	g185600	4446973	scaffold_7	2986	E
EA22087	204593532	chr1	500	g191744	33214410	scaffold_7	3237	E
EA23445	204697685	chr1	501	g189231	21232202	scaffold_7	3112	E
EA21817	204882594	chr1	502	g185321	2900372	scaffold_7	2962	E
EA21752	204905668	chr1	503	g185327	2933788	scaffold_7	2963	E
EA22669	205556837	chr1	504	g185037	1337981	scaffold_7	2953	E
EA21908	205673628	chr1	505	g190041	25061796	scaffold_7	3149	E
EA22755	205750640	chr1	506	g187197	12026619	scaffold_7	3037	E
EA22520	205889252	chr1	507	g187314	12626977	scaffold_7	3044	E
EA23651	205889280	chr1	508	g187317	12632394	scaffold_7	3045	E
EA35973	49571493	chr1	123	g6898	22462034	scaffold_10	3486	G
EA38809	92755621	chr1	227	g8281	28059701	scaffold_10	3536	G
EA37804	116818767	chr1	291	g9872	35306118	scaffold_10	3603	G
EA23013	149630438	chr1	371	g3669	8503777	scaffold_10	3371	G
EA24461	156910270	chr1	393	g6473	20754657	scaffold_10	3473	G
EA23328	198955018	chr1	485	g3069	6480235	scaffold_10	3361	G
EA37182	79128017	chr1	195	g87860	40344616	scaffold_17	4005	C
EA38392	80116129	chr1	196	g86129	31718006	scaffold_17	3934	C
EA37447	89320777	chr1	213	g85024	26501433	scaffold_17	3895	C
EA22082	149422760	chr1	369	g84456	23681121	scaffold_17	3868	C
EA23802	173925477	chr1	455	g81034	7713008	scaffold_17	3727	C
EA23084	175852298	chr1	459	g80647	6218766	scaffold_17	3721	C
EA36071	6621192	chr1	12	g146982	20599041	scaffold_3	4199	O
EA39200	28015296	chr1	69	g147427	22437519	scaffold_3	4219	O
EA35736	35303727	chr1	84	g145211	12685940	scaffold_3	4136	O
EA36723	36571205	chr1	89	g148467	26941119	scaffold_3	4261	O
EA36060	41739631	chr1	104	g146755	19675916	scaffold_3	4188	O
EA36297	52441699	chr1	134	g143635	4894571	scaffold_3	4081	O
EA38874	89795291	chr1	216	g143310	3331592	scaffold_3	4066	O
EA22688	131395366	chr1	330	g145799	15539731	scaffold_3	4163	O
EA21850	131416374	chr1	331	g150820	37189549	scaffold_3	4332	O
EA22518	131949507	chr1	332	g149434	31284716	scaffold_3	4286	O
EA24022	141592540	chr1	356	g149067	29452238	scaffold_3	4272	O
EA23604	153975357	chr1	384	g148275	26181976	scaffold_3	4252	O
EA23893	154778438	chr1	385	g148617	27476550	scaffold_3	4266	O
EA23295	155627570	chr1	386	g145324	13142557	scaffold_3	4144	O
EA24364	155899932	chr1	387	g145508	14091946	scaffold_3	4147	O
EA23139	155944711	chr1	388	g152053	42284179	scaffold_3	4362	O
EA22774	156423190	chr1	389	g145315	13056069	scaffold_3	4143	O
EA22777	156659741	chr1	390	g145307	13033877	scaffold_3	4142	O
EA23080	160082616	chr1	400	g144650	9883006	scaffold_3	4115	O
EA24451	162308067	chr1	403	g150490	35838927	scaffold_3	4322	O
EA21769	178128576	chr1	463	g143289	3250867	scaffold_3	4061	O
EA24337	193317484	chr1	473	g149629	32010015	scaffold_3	4290	O
EA23693	194815609	chr1	477	g143220	2885117	scaffold_3	4058	O
EA22425	204360610	chr1	498	g143824	5891472	scaffold_3	4095	O
EA21995	204507950	chr1	499	g143823	5884319	scaffold_3	4094	O
EA22166	157997327	chr1	395	g64040	31054361	scaffold_15	4661	D
EA22351	162561868	chr1	408	g60241	13074938	scaffold_15	4472	D
EA23085	176796841	chr1	461	g66240	41100014	scaffold_15	4780	D
EA22945	201782869	chr1	495	g59101	8688736	scaffold_15	4435	D
EA38338	33333148	chr1	79	g113618	2091683	scaffold_1	4815	I
EA36823	47216406	chr1	120	g121128	34134594	scaffold_1	5076	I
EA36334	47289455	chr1	121	g121130	34140690	scaffold_1	5077	I
EA38092	69305170	chr1	172	g117774	18427888	scaffold_1	4969	I
EA38388	90283844	chr1	217	g118045	19605930	scaffold_1	4985	I
EA39229	90638788	chr1	218	g117300	16351844	scaffold_1	4951	I
EA36965	90751641	chr1	219	g118136	19875964	scaffold_1	4988	I
EA35680	91206423	chr1	220	g120033	29044343	scaffold_1	5048	I
EA37777	92437880	chr1	226	g122152	39421077	scaffold_1	5102	I
EA37428	96614798	chr1	239	g115461	9335831	scaffold_1	4892	I
EA36485	100065424	chr1	244	g116663	13990108	scaffold_1	4927	I
EA39677	107375769	chr1	272	g121210	34636711	scaffold_1	5080	I
EA21824	159518129	chr1	399	g118064	19665486	scaffold_1	4987	I
EA24413	160876229	chr1	401	g122154	39427482	scaffold_1	5103	I
EA22506	162402405	chr1	404	g120379	30862430	scaffold_1	5057	I
EA21714	162455410	chr1	405	g120382	30871692	scaffold_1	5058	I
EA23776	162494048	chr1	406	g121584	36427018	scaffold_1	5089	I
EA23190	162561073	chr1	407	g121619	36637488	scaffold_1	5090	I
EA24076	162732479	chr1	409	g114045	3750393	scaffold_1	4836	I
EA23975	162844673	chr1	410	g118271	20603444	scaffold_1	4994	I
EA22337	163230031	chr1	411	g119872	28292804	scaffold_1	5045	I
EA23200	163310149	chr1	412	g114971	7100819	scaffold_1	4875	I
EA24196	163385975	chr1	413	g117147	15791397	scaffold_1	4942	I
EA22317	163387528	chr1	414	g118006	19410829	scaffold_1	4981	I
EA22915	163818129	chr1	415	g113766	2632645	scaffold_1	4823	I
EA22698	164280174	chr1	416	g115814	10753306	scaffold_1	4898	I
EA21889	164285127	chr1	417	g115810	10731498	scaffold_1	4897	I
EA23804	164487504	chr1	418	g118681	22703441	scaffold_1	5012	I
EA22306	164997675	chr1	419	g121542	36161141	scaffold_1	5088	I
EA24094	165212197	chr1	420	g116375	13114619	scaffold_1	4919	I
EA24315	165494548	chr1	421	g116894	14781671	scaffold_1	4934	I
EA22084	165495246	chr1	422	g113145	261295	scaffold_1	4801	I
