s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
ZCCHC8	1743097	chrm1	10	g4971	14504846	scaffold_10	3424	G
USP30	6404516	chrm1	24	g10162	36704803	scaffold_10	3620	G
LOC116942990	6444757	chrm1	25	g6692	21724855	scaffold_10	3488	G
NDUFS8	6607606	chrm1	26	g7246	24154253	scaffold_10	3509	G
PES1	6631737	chrm1	27	g11030	41302691	scaffold_10	3661	G
ERAL1	7275673	chrm1	28	g9201	32453869	scaffold_10	3585	G
LOC116944003	7319574	chrm1	30	g5154	15457817	scaffold_10	3433	G
ARPC3	7410152	chrm1	31	g7762	26090145	scaffold_10	3530	G
ATP2A2	7458131	chrm1	32	g3383	7647696	scaffold_10	3372	G
DHPS	22893749	chrm1	123	g8529	29137233	scaffold_10	3556	G
RPS17	3390820	chrm1	18	g88824	45499589	scaffold_17	4033	C
LOC116942880	6395724	chrm1	23	g83902	21150471	scaffold_17	3835	C
USP3	14408409	chrm1	71	g81572	9841375	scaffold_17	3745	C
TP53BP1	14678903	chrm1	72	g84081	22020216	scaffold_17	3850	C
CLPX	15949336	chrm1	75	g79349	884029	scaffold_17	3699	C
POLR3GL	15955667	chrm1	76	g79357	899235	scaffold_17	3700	C
ADPGK	16176381	chrm1	78	g82336	13589836	scaffold_17	3767	C
LOC116951546	17279703	chrm1	80	g84135	22268919	scaffold_17	3853	C
LOC116952559	17309319	chrm1	81	g85865	30607773	scaffold_17	3917	C
HERC1	18036354	chrm1	86	g86897	35911402	scaffold_17	3964	C
UBL7	18830109	chrm1	88	g85895	30783571	scaffold_17	3919	C
LOC116956955	19159229	chrm1	89	g87961	40737334	scaffold_17	3998	C
LOC116957147	19177730	chrm1	90	g87950	40696084	scaffold_17	3997	C
LOC116957544	19364285	chrm1	91	g83671	19830061	scaffold_17	3822	C
CCNB2	20254880	chrm1	95	g88598	44060069	scaffold_17	4023	C
LOC116938511	20384577	chrm1	96	g84237	22704515	scaffold_17	3860	C
MAP1B	20853227	chrm1	98	g83626	19580426	scaffold_17	3816	C
CACTIN	22630604	chrm1	116	g84449	23643996	scaffold_17	3866	C
LOC116938981	23292208	chrm1	128	g82667	15138882	scaffold_17	3784	C
RBM8A	23836449	chrm1	131	g83700	20032026	scaffold_17	3823	C
WDR93	23866357	chrm1	132	g84376	23279604	scaffold_17	3863	C
APBA1	24128599	chrm1	135	g86165	31903537	scaffold_17	3930	C
LOC116939299	24707298	chrm1	139	g80792	6650524	scaffold_17	3727	C
EFL1	24799011	chrm1	140	g85335	28199125	scaffold_17	3908	C
LOC116939363	25072437	chrm1	141	g86549	33991255	scaffold_17	3946	C
CCDC171	25216292	chrm1	142	g80212	4268065	scaffold_17	3720	C
LOC116939609	26400849	chrm1	148	g85002	26286115	scaffold_17	3891	C
LOC116939623	26410514	chrm1	149	g79422	1232151	scaffold_17	3703	C
ARMC6	26437872	chrm1	150	g81468	9483378	scaffold_17	3740	C
PARP16	26454551	chrm1	151	g85967	31016825	scaffold_17	3923	C
AK6	26457403	chrm1	152	g85970	31025504	scaffold_17	3924	C
RPL4	26510990	chrm1	154	g82450	13919537	scaffold_17	3771	C
IQCH	26558918	chrm1	155	g85917	30859150	scaffold_17	3922	C
KATNAL2	26970864	chrm1	158	g82030	12118969	scaffold_17	3756	C
LOC116939791	26977369	chrm1	159	g83937	21280651	scaffold_17	3840	C
POLR3C	27170319	chrm1	160	g82634	14956209	scaffold_17	3782	C
LOC116939960	27622873	chrm1	165	g87143	37086924	scaffold_17	3973	C
SMG5	27833299	chrm1	168	g87548	38879363	scaffold_17	3990	C
SPG11	28387734	chrm1	169	g81264	8483437	scaffold_17	3735	C
EIF3J	28507008	chrm1	170	g81766	10495814	scaffold_17	3755	C
LOC116940086	28520877	chrm1	171	g81645	10088848	scaffold_17	3750	C
LOC116940262	29692879	chrm1	176	g83584	19337344	scaffold_17	3814	C
LOC116941895	30087708	chrm1	178	g86412	33210993	scaffold_17	3938	C
STARD5	30165527	chrm1	179	g88193	41829330	scaffold_17	4012	C
GALT	30453911	chrm1	183	g88086	41351448	scaffold_17	4007	C
LRRC49	30455038	chrm1	184	g88078	41328882	scaffold_17	4006	C
THSD4	30530077	chrm1	185	g84859	25766108	scaffold_17	3886	C
LOC116940492	31114745	chrm1	187	g87645	39315415	scaffold_17	3993	C
ADAL	31304686	chrm1	189	g82520	14417393	scaffold_17	3774	C
MRPS30	31327325	chrm1	190	g79551	1697746	scaffold_17	3709	C
GALK2	31328317	chrm1	191	g87901	40497974	scaffold_17	3996	C
LOC116940607	31456415	chrm1	193	g80073	3821471	scaffold_17	3718	C
TRIP4	32279143	chrm1	194	g83974	21534882	scaffold_17	3841	C
TIPIN	32412210	chrm1	195	g85903	30804747	scaffold_17	3920	C
LOC116940825	32512418	chrm1	197	g82328	13546413	scaffold_17	3765	C
ZNF532	32549743	chrm1	198	g83911	21163888	scaffold_17	3836	C
LOC116940949	33260808	chrm1	201	g85480	28839332	scaffold_17	3915	C
LOC116940994	33327950	chrm1	202	g83373	18295243	scaffold_17	3808	C
LOC116940957	33341219	chrm1	203	g83657	19757512	scaffold_17	3821	C
CCDC87	33456736	chrm1	204	g82961	16404890	scaffold_17	3796	C
VPS45	33480729	chrm1	205	g83653	19714548	scaffold_17	3820	C
LOC116941201	33788320	chrm1	209	g82969	16452345	scaffold_17	3798	C
JMY	33821382	chrm1	210	g83139	17293530	scaffold_17	3803	C
KXD1	33821751	chrm1	211	g83135	17288604	scaffold_17	3802	C
SNX27	33843409	chrm1	212	g83368	18272818	scaffold_17	3807	C
LOC116941208	33859813	chrm1	213	g85015	26365538	scaffold_17	3893	C
OTP	33957231	chrm1	214	g86862	35774843	scaffold_17	3962	C
PDE8B	34013765	chrm1	216	g88189	41767105	scaffold_17	4011	C
LOC116941336	34119659	chrm1	217	g83789	20525697	scaffold_17	3830	C
TCTN1	7276043	chrm1	29	g147064	20927130	scaffold_3	4189	O
PSMD2	9603153	chrm1	38	g147427	22437519	scaffold_3	4202	O
LOC116942824	11172480	chrm1	45	g144594	9583860	scaffold_3	4097	O
LOC116950242	16119677	chrm1	77	g144142	7638320	scaffold_3	4087	O
MINDY2	20039752	chrm1	92	g145186	12561374	scaffold_3	4118	O
LOXHD1	20067098	chrm1	93	g148309	26257422	scaffold_3	4235	O
LOC116943662	22924653	chrm1	124	g151103	38296168	scaffold_3	4318	O
LOC103091739	23808129	chrm1	130	g145753	15330136	scaffold_3	4148	O
LOC116939538	26209811	chrm1	147	g143585	4658953	scaffold_3	4063	O
LOC116940090	28545497	chrm1	172	g149657	32108600	scaffold_3	4271	O
FDPS	30440983	chrm1	182	g150368	35326803	scaffold_3	4295	O
LOC116955742	2188145	chrm1	13	g60614	14663727	scaffold_15	4472	D
LOC116939737	3089193	chrm1	15	g63121	26389363	scaffold_15	4603	D
LOC116942562	6231905	chrm1	22	g61909	21025888	scaffold_15	4536	D
DCST2	26917921	chrm1	156	g58337	5763464	scaffold_15	4405	D
DCST1	26925566	chrm1	157	g66038	40110241	scaffold_15	4754	D
LOC116938421	20245639	chrm1	94	g121210	34636711	scaffold_1	5069	I
RNASEH2A	21486354	chrm1	106	g121367	35324615	scaffold_1	5073	I
LOC116940251	29603534	chrm1	175	g117101	15584688	scaffold_1	4928	I
FANCI	32935025	chrm1	200	g117121	15667536	scaffold_1	4929	I
LOC116941350	34228338	chrm1	219	g113618	2091683	scaffold_1	4805	I
GSR	1532354	chrm1	7	g170974	25001408	scaffold_5	5381	N
LOC116939196	24223992	chrm1	136	g166568	5255488	scaffold_5	5248	N
SPAG6	5686635	chrm1	20	g34012	38477485	scaffold_12	5699	B1
LOC116942342	9218378	chrm1	35	g32780	32800128	scaffold_12	5676	B1
POLRMT	31302401	chrm1	188	g211692	22124584	scaffold_9	5844	P
MNS1	2988746	chrm1	14	g40668	14061626	scaffold_13	5955	C
LOC116939870	3134937	chrm1	16	g39560	10015457	scaffold_13	5939	C
TLNRD1	14333311	chrm1	70	g38684	6691144	scaffold_13	5927	C
LEO1	14738188	chrm1	73	g40330	12923617	scaffold_13	5948	C
POC5	16416374	chrm1	79	g39018	7866465	scaffold_13	5930	C
LRRC71	17820557	chrm1	82	g38286	5165987	scaffold_13	5919	C
ACO1	17871743	chrm1	83	g39610	10210010	scaffold_13	5942	C
SMU1	17874730	chrm1	84	g42699	20854556	scaffold_13	5972	C
LOC116956130	18621124	chrm1	87	g44058	26248725	scaffold_13	5990	C
CTDSPL2	20494490	chrm1	97	g38440	5762882	scaffold_13	5922	C
LOC116939131	23899206	chrm1	134	g39556	9975230	scaffold_13	5938	C
MTFMT	25236466	chrm1	143	g44264	27123926	scaffold_13	5991	C
NAXE	25246364	chrm1	144	g42139	18907645	scaffold_13	5968	C
CILP	25272376	chrm1	145	g40509	13562074	scaffold_13	5953	C
LOC116939467	25301098	chrm1	146	g39315	8940078	scaffold_13	5933	C
CORO2B	27301933	chrm1	161	g38580	6312312	scaffold_13	5924	C
NOX5	27355551	chrm1	162	g43373	23878948	scaffold_13	5983	C
DYM	27427195	chrm1	163	g42787	21236363	scaffold_13	5975	C
SMAD6	27470622	chrm1	164	g42785	21223282	scaffold_13	5974	C
GABPB1	27808332	chrm1	166	g38682	6687064	scaffold_13	5926	C
KIF23	27814017	chrm1	167	g43437	24131350	scaffold_13	5984	C
GPATCH4	29486542	chrm1	173	g45328	31519587	scaffold_13	6002	C
LOC116940340	30350477	chrm1	181	g38226	4938731	scaffold_13	5916	C
DNAH6	30691951	chrm1	186	g38266	5075247	scaffold_13	5917	C
KTI12	31418265	chrm1	192	g38398	5595490	scaffold_13	5921	C
LOC116940854	32591415	chrm1	199	g43245	23350858	scaffold_13	5982	C
CEP152	33535434	chrm1	206	g39404	9386349	scaffold_13	5934	C
LOC116941111	33727010	chrm1	208	g41102	15306549	scaffold_13	5958	C
PRUNE1	34132729	chrm1	218	g43906	25518972	scaffold_13	5987	C
TMEM205	22545157	chrm1	113	g201397	20822044	scaffold_8	6132	J
ISYNA1	29603505	chrm1	174	g199803	14065515	scaffold_8	6087	J
PDE11A	1871939	chrm2	224	g93808	22607845	scaffold_18	209	H+Q
LOC116947375	14607626	chrm2	288	g91029	8955272	scaffold_18	63	H+Q
PGAP1	17455370	chrm2	312	g94224	24426024	scaffold_18	233	H+Q
LOC116944346	23415030	chrm2	357	g99752	51863800	scaffold_18	535	H+Q
LOC116944554	787202	chrm2	221	g133001	27305374	scaffold_2	819	B2+M
LOC116944575	1071304	chrm2	222	g133382	30128190	scaffold_2	835	B2+M
LOC116944703	1708467	chrm2	223	g133435	30716694	scaffold_2	836	B2+M
LOC116944959	4103338	chrm2	230	g137816	48921816	scaffold_2	1011	B2+M
PSMD3	4270861	chrm2	232	g133458	30805428	scaffold_2	839	B2+M
LOC116945055	4534448	chrm2	234	g132761	25881984	scaffold_2	808	B2+M
LOC116945605	7577309	chrm2	245	g129748	11301057	scaffold_2	680	B2+M
LOC116945633	7739779	chrm2	246	g138936	54042489	scaffold_2	1053	B2+M
KMT2C	9031010	chrm2	251	g137207	46458852	scaffold_2	990	B2+M
LOC116945987	9845849	chrm2	257	g129151	8260090	scaffold_2	655	B2+M
LOC116946105	10159325	chrm2	258	g137867	49172320	scaffold_2	1013	B2+M
UBE2Z	10809201	chrm2	261	g137243	46604155	scaffold_2	993	B2+M
LOC116946382	10996343	chrm2	263	g129786	11502864	scaffold_2	686	B2+M
LOC116946565	11500729	chrm2	266	g138648	52833602	scaffold_2	1042	B2+M
UPP1	11611564	chrm2	267	g132284	23379661	scaffold_2	786	B2+M
LOC116946608	11639380	chrm2	268	g138637	52805304	scaffold_2	1041	B2+M
CLASP1	11727725	chrm2	269	g136930	45333006	scaffold_2	979	B2+M
KLHL18	13066968	chrm2	273	g128964	7510309	scaffold_2	646	B2+M
LOC116946967	13095815	chrm2	274	g128522	5356492	scaffold_2	629	B2+M
PSMA2	13789272	chrm2	277	g132839	26279503	scaffold_2	812	B2+M
MFSD6	14319405	chrm2	282	g130360	14060172	scaffold_2	714	B2+M
LOC116947330	14443575	chrm2	285	g138607	52629736	scaffold_2	1040	B2+M
LOC116947432	14877544	chrm2	290	g131259	18126453	scaffold_2	746	B2+M
LOC116947546	14878843	chrm2	291	g133024	27499123	scaffold_2	820	B2+M
LOC116947668	15335544	chrm2	295	g133446	30760300	scaffold_2	838	B2+M
LOC116947873	16680681	chrm2	301	g137329	46975787	scaffold_2	998	B2+M
LOC116944283	17903712	chrm2	315	g132218	23034254	scaffold_2	783	B2+M
CRPPA	17983141	chrm2	316	g130341	13999683	scaffold_2	711	B2+M
SOSTDC1	18020663	chrm2	317	g138998	54371088	scaffold_2	1054	B2+M
LOC116948356	18134073	chrm2	318	g128404	4788535	scaffold_2	623	B2+M
LOC116948374	18257303	chrm2	319	g131652	19996334	scaffold_2	762	B2+M
MDH1B	19344630	chrm2	332	g138324	51256463	scaffold_2	1031	B2+M
LOC116948808	19682918	chrm2	336	g137427	47517337	scaffold_2	1002	B2+M
LOC116948818	19834691	chrm2	337	g131175	17701725	scaffold_2	744	B2+M
MRPL45	22404903	chrm2	348	g136746	44721877	scaffold_2	969	B2+M
LOC116949549	23704769	chrm2	358	g138482	52013406	scaffold_2	1038	B2+M
LOC116950149	25113991	chrm2	370	g133569	31426241	scaffold_2	843	B2+M
DARS1	25342847	chrm2	373	g138448	51856060	scaffold_2	1035	B2+M
CCDC13	25394072	chrm2	377	g136298	43122088	scaffold_2	963	B2+M
ULK4	5691691	chrm2	236	g156041	11525386	scaffold_4	1197	A1
ZRANB3	11880758	chrm2	270	g157220	16992479	scaffold_4	1263	A1
ADAT3	14142215	chrm2	279	g155894	10970389	scaffold_4	1190	A1
UBE3C	7276330	chrm2	243	g71640	21006285	scaffold_16	1878	L+J
MOS	9596309	chrm2	255	g73086	28984673	scaffold_16	1969	L+J
LOC116947092	13730887	chrm2	276	g74188	33785128	scaffold_16	2019	L+J
LOC116948411	18675998	chrm2	320	g73135	29189563	scaffold_16	1972	L+J
CERKL	24951411	chrm2	367	g69328	9069545	scaffold_16	1760	L+J
BLVRA	4652420	chrm2	235	g107542	23026426	scaffold_19	2346	K
LOC116948489	18885206	chrm2	324	g21913	40480887	scaffold_11	2899	F
LOC116949393	22690426	chrm2	354	g192779	37746284	scaffold_7	3283	E
LOC116947581	15011091	chrm2	293	g8134	27462099	scaffold_10	3539	G
BTD	17420238	chrm2	311	g10156	36669247	scaffold_10	3618	G
UGCG	19405245	chrm2	333	g6101	19180024	scaffold_10	3469	G
CFAP251	25057570	chrm2	369	g3978	9862137	scaffold_10	3387	G
MLX	14430516	chrm2	284	g80995	7576665	scaffold_17	3731	C
VPS50	4106817	chrm2	231	g150501	35861567	scaffold_3	4299	O
MYG1	6876135	chrm2	242	g143290	3254364	scaffold_3	4052	O
LOC116945657	8100284	chrm2	248	g143304	3303484	scaffold_3	4054	O
MASTL	14895577	chrm2	292	g147450	22591922	scaffold_3	4205	O
LOC116948019	16972440	chrm2	304	g143199	2747302	scaffold_3	4046	O
NUP35	18704899	chrm2	321	g151164	38563443	scaffold_3	4321	O
MALRD1	21300436	chrm2	345	g142737	469488	scaffold_3	4034	O
OTULIN	24872010	chrm2	365	g152348	43217499	scaffold_3	4357	O
LOC116950629	25889012	chrm2	381	g145470	14003942	scaffold_3	4131	O
LMLN	13811484	chrm2	278	g65598	38139057	scaffold_15	4733	D
ANAPC4	17309995	chrm2	309	g122335	40188097	scaffold_1	5098	I
RDM1	19231980	chrm2	329	g116871	14725763	scaffold_1	4920	I
CFAP46	19495083	chrm2	334	g117406	16891034	scaffold_1	4948	I
LOC116948512	18940899	chrm2	326	g48661	6810450	scaffold_14	5116	A2
RABAC1	18997873	chrm2	327	g53036	25573188	scaffold_14	5179	A2
TBCEL	19002997	chrm2	328	g53034	25568019	scaffold_14	5178	A2
LOC116945869	9525519	chrm2	253	g170398	22519391	scaffold_5	5359	N
VWA8	9573024	chrm2	254	g170400	22525710	scaffold_5	5360	N
ASB10	11171209	chrm2	264	g169947	20296413	scaffold_5	5341	N
LOC116947627	15153177	chrm2	294	g171106	25555390	scaffold_5	5385	N
DUS3L	1946308	chrm2	225	g25448	1008647	scaffold_12	5466	B1
LOC116944863	3181984	chrm2	227	g31296	26192259	scaffold_12	5620	B1
LOC116944871	3325828	chrm2	228	g30629	23238488	scaffold_12	5605	B1
MINDY3	3353617	chrm2	229	g30001	20566741	scaffold_12	5580	B1
LOC116945256	5892107	chrm2	238	g30444	22497789	scaffold_12	5592	B1
LOC116945353	6573503	chrm2	241	g28601	14496356	scaffold_12	5548	B1
LOC116945641	7940129	chrm2	247	g32291	30342513	scaffold_12	5667	B1
AKAP9	9836517	chrm2	256	g28585	14438998	scaffold_12	5546	B1
SNF8	10785754	chrm2	260	g31774	27980188	scaffold_12	5641	B1
NFX1	11456135	chrm2	265	g32731	32594474	scaffold_12	5675	B1
LOC116946867	12031695	chrm2	271	g32065	29198611	scaffold_12	5657	B1
LOC116946899	12213929	chrm2	272	g30975	24879081	scaffold_12	5614	B1
LOC116947012	13176534	chrm2	275	g29760	19545780	scaffold_12	5574	B1
ANKAR	14167342	chrm2	280	g26497	5846052	scaffold_12	5493	B1
INPP1	14186494	chrm2	281	g31851	28291547	scaffold_12	5644	B1
ERCC3	14405040	chrm2	283	g31583	27299785	scaffold_12	5638	B1
PSMC3IP	14513181	chrm2	287	g29195	17038655	scaffold_12	5558	B1
LOC116947393	14703112	chrm2	289	g30612	23167118	scaffold_12	5603	B1
RBM45	15772035	chrm2	297	g29222	17196087	scaffold_12	5559	B1
LOC116947751	15863794	chrm2	298	g32980	33610428	scaffold_12	5679	B1
ADCY1	16386948	chrm2	299	g29178	16934623	scaffold_12	5557	B1
SOAT1	16452159	chrm2	300	g30045	20875923	scaffold_12	5581	B1
ELP2	16739184	chrm2	303	g27330	9361822	scaffold_12	5517	B1
RECK	17118077	chrm2	305	g29368	17662044	scaffold_12	5562	B1
SF3B1	17243936	chrm2	306	g33832	37564029	scaffold_12	5697	B1
COQ10B	17246208	chrm2	307	g33830	37560397	scaffold_12	5696	B1
LOC116948178	17260415	chrm2	308	g26629	6406874	scaffold_12	5499	B1
HACL1	17343556	chrm2	310	g32116	29489328	scaffold_12	5660	B1
LCMT2	17689895	chrm2	314	g29997	20561007	scaffold_12	5579	B1
GARS1	18752603	chrm2	322	g26499	5882647	scaffold_12	5494	B1
DNHD1	18812911	chrm2	323	g28289	13403986	scaffold_12	5535	B1
FTCD	19256879	chrm2	330	g31552	27216237	scaffold_12	5636	B1
LOC116948697	19315201	chrm2	331	g25759	2513610	scaffold_12	5473	B1
MYO1D	20513836	chrm2	340	g29545	18358830	scaffold_12	5564	B1
LOC116948980	20662622	chrm2	341	g29556	18442755	scaffold_12	5565	B1
TMEM98	21081299	chrm2	343	g25836	2781370	scaffold_12	5477	B1
LOC116949150	21208325	chrm2	344	g33795	37370804	scaffold_12	5694	B1
LOC116949327	22418790	chrm2	350	g29992	20546202	scaffold_12	5578	B1
LOC116950794	22469018	chrm2	351	g30824	24122930	scaffold_12	5612	B1
CISD3	22519844	chrm2	352	g34013	38478797	scaffold_12	5700	B1
RIF1	22524111	chrm2	353	g29871	20090587	scaffold_12	5577	B1
LOC116949424	22864104	chrm2	355	g29636	18899890	scaffold_12	5571	B1
LOC116944363	24502262	chrm2	359	g30284	21805038	scaffold_12	5587	B1
EFCAB1	24539950	chrm2	360	g31236	25952697	scaffold_12	5619	B1
LOC116949675	24541774	chrm2	361	g27719	11026341	scaffold_12	5526	B1
LOC116949701	24561152	chrm2	362	g29756	19507632	scaffold_12	5573	B1
GOLGA4	24992260	chrm2	368	g31966	28697555	scaffold_12	5652	B1
USP40	25169480	chrm2	371	g25401	759389	scaffold_12	5464	B1
EAF1	25354466	chrm2	374	g26298	4904001	scaffold_12	5488	B1
METTL6	25354543	chrm2	375	g26300	4905743	scaffold_12	5489	B1
GRN	25742827	chrm2	378	g29416	17797743	scaffold_12	5563	B1
CAPN7	25760608	chrm2	379	g26585	6186910	scaffold_12	5498	B1
DPY19L1	25781942	chrm2	380	g27375	9536462	scaffold_12	5518	B1
LOC116948533	18931608	chrm2	325	g208436	8106425	scaffold_9	5741	P
LOC116948796	19571959	chrm2	335	g209227	11392898	scaffold_9	5758	P
OTUD1	22415132	chrm2	349	g37707	2472959	scaffold_13	5912	C
LOC116945034	4410209	chrm2	233	g199929	14522876	scaffold_8	6088	J
XRCC5	14493072	chrm2	286	g197420	4572278	scaffold_8	6033	J
PIKFYVE	17546128	chrm2	313	g197217	3735724	scaffold_8	6031	J
RPL19	24569974	chrm2	363	g203046	27164022	scaffold_8	6168	J
TSN	25366516	chrm2	376	g202869	26513526	scaffold_8	6162	J
LOC116944525	539577	chrm2	220	g182824	30188069	scaffold_6	6343	B3
WAC	3146028	chrm2	226	g180297	18994512	scaffold_6	6292	B3
TRAK1	5691904	chrm2	237	g180374	19286633	scaffold_6	6295	B3
NT5C3A	5930810	chrm2	239	g177786	8495102	scaffold_6	6244	B3
LOC116945290	6227528	chrm2	240	g181878	26390356	scaffold_6	6332	B3
CFAP65	7318162	chrm2	244	g180572	20035608	scaffold_6	6298	B3
DPP10	8716565	chrm2	249	g178164	9937938	scaffold_6	6251	B3
