fid	gid	dups	age
OG_1031	ENSLOCG00000014625	1	Lepocu
OG_1033	ENSLOCG00000004925	2	Gnathostomata
OG_1033	ENSLOCG00000008152	2	Gnathostomata
OG_1034	ENSLOCG00000013776	2	Lepocu
OG_1034	ENSLOCG00000009591	2	Lepocu
OG_1035	ENSLOCG00000012742	1	Lepocu
OG_1036	ENSLOCG00000005502	3	Vertebrata
OG_1036	ENSLOCG00000005533	3	Vertebrata
OG_1036	ENSLOCG00000006660	3	Vertebrata
OG_1037	ENSLOCG00000013821	1	Lepocu
OG_103	ENSLOCG00000014278	2	Actinopterygii
OG_103	ENSLOCG00000014139	2	Actinopterygii
OG_1040	ENSLOCG00000013614	1	Lepocu
OG_1045	ENSLOCG00000009501	2	Vertebrata
OG_1045	ENSLOCG00000016904	2	Vertebrata
OG_1047	ENSLOCG00000014557	1	Lepocu
OG_1048	ENSLOCG00000015280	1	Lepocu
OG_1049	ENSLOCG00000013468	1	Lepocu
OG_104	ENSLOCG00000013978	1	Lepocu
OG_1052	ENSLOCG00000001058	3	Vertebrata
OG_1052	ENSLOCG00000007444	3	Vertebrata
OG_1052	ENSLOCG00000002219	3	Vertebrata
OG_1053	ENSLOCG00000001654	1	Lepocu
OG_1054	ENSLOCG00000003926	1	Lepocu
OG_1055	ENSLOCG00000002495	1	Lepocu
OG_1056	ENSLOCG00000009078	2	Gnathostomata
OG_1056	ENSLOCG00000012076	2	Gnathostomata
OG_1057	ENSLOCG00000003948	1	Lepocu
OG_1058	ENSLOCG00000012942	2	Vertebrata
OG_1058	ENSLOCG00000012466	2	Vertebrata
OG_1059	ENSLOCG00000011742	1	Lepocu
OG_105.1	ENSLOCG00000010953	1	Lepocu
OG_105.2	ENSLOCG00000004511	1	Lepocu
OG_1060	ENSLOCG00000015149	1	Lepocu
OG_1061	ENSLOCG00000005095	1	Lepocu
OG_1062	ENSLOCG00000011634	1	Lepocu
OG_1063	ENSLOCG00000010899	1	Lepocu
OG_1066	ENSLOCG00000005398	1	Lepocu
OG_1068	ENSLOCG00000012399	1	Lepocu
OG_106	ENSLOCG00000012133	2	Vertebrata
OG_106	ENSLOCG00000015042	2	Vertebrata
OG_1070	ENSLOCG00000006954	1	Lepocu
OG_1071	ENSLOCG00000000924	4	Vertebrata
OG_1071	ENSLOCG00000016786	4	Vertebrata
OG_1071	ENSLOCG00000009774	4	Vertebrata
OG_1071	ENSLOCG00000014200	4	Vertebrata
OG_1072	ENSLOCG00000013385	1	Lepocu
OG_1075	ENSLOCG00000004399	2	Vertebrata
OG_1075	ENSLOCG00000007063	2	Vertebrata
OG_1079	ENSLOCG00000012478	1	Lepocu
OG_107	ENSLOCG00000006800	1	Lepocu
OG_1080	ENSLOCG00000005597	1	Lepocu
OG_1082	ENSLOCG00000011268	1	Lepocu
OG_1083	ENSLOCG00000006431	2	Gnathostomata
OG_1083	ENSLOCG00000004975	2	Gnathostomata
OG_1084	ENSLOCG00000014018	2	Lepocu
OG_1084	ENSLOCG00000013170	2	Lepocu
OG_1085	ENSLOCG00000001467	1	Lepocu
OG_1086	ENSLOCG00000014095	2	Lepocu
OG_1086	ENSLOCG00000005760	2	Lepocu
OG_10874	ENSLOCG00000017246	1	Lepocu
OG_10875	ENSLOCG00000015737	1	Lepocu
OG_10876	ENSLOCG00000014407	1	Lepocu
OG_10878	ENSLOCG00000016124	1	Lepocu
OG_10879	ENSLOCG00000004540	1	Lepocu
OG_10880	ENSLOCG00000003226	1	Lepocu
OG_10881	ENSLOCG00000010860	1	Lepocu
OG_10882	ENSLOCG00000001342	1	Lepocu
OG_10883	ENSLOCG00000008823	1	Lepocu
OG_10885	ENSLOCG00000000788	1	Lepocu
OG_10886	ENSLOCG00000007488	1	Lepocu
OG_10888	ENSLOCG00000004055	1	Lepocu
OG_10889	ENSLOCG00000011304	1	Lepocu
OG_1088	ENSLOCG00000004639	1	Lepocu
OG_10890	ENSLOCG00000004478	1	Lepocu
OG_10892	ENSLOCG00000003897	1	Lepocu
OG_10893	ENSLOCG00000014246	1	Lepocu
OG_10895	ENSLOCG00000003874	1	Lepocu
OG_10896	ENSLOCG00000012208	1	Lepocu
OG_10897	ENSLOCG00000017961	1	Lepocu
OG_10898	ENSLOCG00000013800	1	Lepocu
OG_1089	ENSLOCG00000003277	1	Lepocu
OG_108	ENSLOCG00000017264	1	Lepocu
OG_10900	ENSLOCG00000010464	1	Lepocu
OG_10902	ENSLOCG00000003637	1	Lepocu
OG_10903	ENSLOCG00000012721	1	Lepocu
OG_10905	ENSLOCG00000001880	1	Lepocu
OG_10907	ENSLOCG00000008451	1	Lepocu
OG_10909	ENSLOCG00000000160	1	Lepocu
OG_1090	ENSLOCG00000014661	2	Gnathostomata
OG_1090	ENSLOCG00000015992	2	Gnathostomata
OG_10910	ENSLOCG00000010596	1	Lepocu
OG_10912	ENSLOCG00000001604	1	Lepocu
OG_10913	ENSLOCG00000007340	2	Vertebrata
OG_10913	ENSLOCG00000014966	2	Vertebrata
OG_10914	ENSLOCG00000004791	1	Lepocu
OG_10915	ENSLOCG00000002466	2	Vertebrata
OG_10915	ENSLOCG00000007518	2	Vertebrata
OG_10916	ENSLOCG00000011281	1	Lepocu
OG_10918	ENSLOCG00000010076	1	Lepocu
OG_10919	ENSLOCG00000006594	1	Lepocu
OG_1091	ENSLOCG00000005076	1	Lepocu
OG_10920	ENSLOCG00000001622	1	Lepocu
OG_10921	ENSLOCG00000007991	1	Lepocu
OG_10922	ENSLOCG00000013619	1	Lepocu
OG_10923	ENSLOCG00000016889	1	Lepocu
OG_10924	ENSLOCG00000012463	1	Lepocu
OG_10925	ENSLOCG00000015631	1	Lepocu
OG_10926	ENSLOCG00000010149	1	Lepocu
OG_10927	ENSLOCG00000004071	1	Lepocu
OG_10929	ENSLOCG00000005923	1	Lepocu
OG_10930	ENSLOCG00000003469	1	Lepocu
OG_10931	ENSLOCG00000014349	1	Lepocu
OG_10932	ENSLOCG00000003063	1	Lepocu
OG_10935	ENSLOCG00000017199	1	Lepocu
OG_10936	ENSLOCG00000003229	1	Lepocu
OG_10938	ENSLOCG00000016691	1	Lepocu
OG_10940	ENSLOCG00000010687	1	Lepocu
OG_10944	ENSLOCG00000001540	1	Lepocu
OG_10945	ENSLOCG00000011090	1	Lepocu
OG_10946	ENSLOCG00000004945	1	Lepocu
OG_10947	ENSLOCG00000016214	1	Lepocu
OG_10948	ENSLOCG00000010300	1	Lepocu
OG_10949	ENSLOCG00000004439	2	Vertebrata
OG_10949	ENSLOCG00000005003	2	Vertebrata
OG_1094	ENSLOCG00000012445	2	Gnathostomata
OG_1094	ENSLOCG00000010942	2	Gnathostomata
OG_10950	ENSLOCG00000016447	1	Lepocu
OG_10951	ENSLOCG00000017182	1	Lepocu
OG_10953	ENSLOCG00000009039	1	Lepocu
OG_10954	ENSLOCG00000005901	1	Lepocu
OG_10955	ENSLOCG00000005869	1	Lepocu
OG_10956	ENSLOCG00000007872	1	Lepocu
OG_10958	ENSLOCG00000017101	1	Lepocu
OG_10959	ENSLOCG00000010289	1	Lepocu
OG_1095	ENSLOCG00000010170	1	Lepocu
OG_10960	ENSLOCG00000015481	1	Lepocu
OG_10961	ENSLOCG00000003024	1	Lepocu
OG_10963	ENSLOCG00000001287	1	Lepocu
OG_10964	ENSLOCG00000011741	1	Lepocu
OG_10966	ENSLOCG00000011191	1	Lepocu
OG_10967	ENSLOCG00000009635	1	Lepocu
OG_10969	ENSLOCG00000013394	1	Lepocu
OG_1096	ENSLOCG00000013199	2	Vertebrata
OG_1096	ENSLOCG00000015018	2	Vertebrata
OG_10971	ENSLOCG00000012682	1	Lepocu
OG_10972	ENSLOCG00000003689	1	Lepocu
OG_10974	ENSLOCG00000009210	1	Lepocu
OG_10975	ENSLOCG00000010387	1	Lepocu
OG_10976	ENSLOCG00000016583	3	Vertebrata
OG_10976	ENSLOCG00000000003	3	Vertebrata
OG_10976	ENSLOCG00000010612	3	Vertebrata
OG_10977	ENSLOCG00000001136	1	Lepocu
OG_10978	ENSLOCG00000003056	1	Lepocu
OG_10979	ENSLOCG00000013914	1	Lepocu
OG_1097	ENSLOCG00000004249	1	Lepocu
OG_10981	ENSLOCG00000003231	1	Lepocu
OG_10982	ENSLOCG00000014932	1	Lepocu
OG_10983	ENSLOCG00000002652	1	Lepocu
OG_10985	ENSLOCG00000017069	1	Lepocu
OG_10989	ENSLOCG00000009855	1	Lepocu
OG_1098	ENSLOCG00000004187	1	Lepocu
OG_10990	ENSLOCG00000017233	1	Lepocu
OG_10992	ENSLOCG00000016381	1	Lepocu
OG_10993	ENSLOCG00000006801	1	Lepocu
OG_10994	ENSLOCG00000016761	1	Lepocu
OG_10995	ENSLOCG00000016760	3	Vertebrata
OG_10995	ENSLOCG00000005646	3	Vertebrata
OG_10995	ENSLOCG00000005401	3	Vertebrata
OG_10996	ENSLOCG00000016119	1	Lepocu
OG_10997	ENSLOCG00000010759	1	Lepocu
OG_10998	ENSLOCG00000013493	1	Lepocu
OG_1099	ENSLOCG00000008944	1	Lepocu
OG_109	ENSLOCG00000003581	1	Lepocu
OG_10	ENSLOCG00000010276	1	Lepocu
OG_11002	ENSLOCG00000017769	1	Lepocu
OG_11003	ENSLOCG00000012508	2	Gnathostomata
OG_11003	ENSLOCG00000016880	2	Gnathostomata
OG_11005	ENSLOCG00000012528	1	Lepocu
OG_11006	ENSLOCG00000015693	1	Lepocu
OG_11007	ENSLOCG00000010057	1	Lepocu
OG_1100	ENSLOCG00000005006	1	Lepocu
OG_11010	ENSLOCG00000016723	1	Lepocu
OG_11012	ENSLOCG00000006709	1	Lepocu
OG_11013	ENSLOCG00000001787	1	Lepocu
OG_11014	ENSLOCG00000013542	1	Lepocu
OG_11015	ENSLOCG00000009553	1	Lepocu
OG_11016	ENSLOCG00000000017	1	Lepocu
OG_11017	ENSLOCG00000004127	1	Lepocu
OG_11019	ENSLOCG00000017211	1	Lepocu
OG_1101	ENSLOCG00000015362	1	Lepocu
OG_11020	ENSLOCG00000007581	1	Lepocu
OG_11021	ENSLOCG00000008800	1	Lepocu
OG_11022	ENSLOCG00000015548	1	Lepocu
OG_11023	ENSLOCG00000005445	1	Lepocu
OG_11025	ENSLOCG00000007408	1	Lepocu
OG_11028	ENSLOCG00000014635	1	Lepocu
OG_11029	ENSLOCG00000001278	1	Lepocu
OG_11030	ENSLOCG00000005355	1	Lepocu
OG_11031	ENSLOCG00000003480	1	Lepocu
OG_11032	ENSLOCG00000004972	1	Lepocu
OG_11033	ENSLOCG00000014531	1	Lepocu
OG_11035	ENSLOCG00000013062	1	Lepocu
OG_11036	ENSLOCG00000000733	1	Lepocu
OG_11037	ENSLOCG00000001289	1	Lepocu
OG_11038	ENSLOCG00000002924	1	Lepocu
OG_11039	ENSLOCG00000011775	1	Lepocu
OG_1103	ENSLOCG00000013568	1	Lepocu
OG_11040	ENSLOCG00000014535	1	Lepocu
OG_11042	ENSLOCG00000002238	1	Lepocu
OG_11043	ENSLOCG00000014263	1	Lepocu
OG_11044	ENSLOCG00000011812	1	Lepocu
OG_11046	ENSLOCG00000006015	1	Lepocu
OG_11047	ENSLOCG00000015177	1	Lepocu
OG_11048	ENSLOCG00000015516	1	Lepocu
OG_11049	ENSLOCG00000014336	1	Lepocu
OG_1104	ENSLOCG00000002903	1	Lepocu
OG_11050	ENSLOCG00000016250	1	Lepocu
OG_11051	ENSLOCG00000006678	1	Lepocu
OG_11052	ENSLOCG00000009219	1	Lepocu
OG_11053	ENSLOCG00000010780	2	Vertebrata
OG_11053	ENSLOCG00000015736	2	Vertebrata
OG_11056	ENSLOCG00000000851	1	Lepocu
OG_11058	ENSLOCG00000006918	1	Lepocu
OG_11059	ENSLOCG00000004435	1	Lepocu
OG_1105	ENSLOCG00000002976	2	Gnathostomata
OG_1105	ENSLOCG00000012554	2	Gnathostomata
OG_11060	ENSLOCG00000009817	1	Lepocu
OG_11064	ENSLOCG00000011403	1	Lepocu
OG_11065	ENSLOCG00000015419	3	Gnathostomata
OG_11065	ENSLOCG00000012574	3	Gnathostomata
OG_11065	ENSLOCG00000011303	3	Gnathostomata
OG_11066	ENSLOCG00000012365	1	Lepocu
OG_11068	ENSLOCG00000011808	1	Lepocu
OG_11069	ENSLOCG00000002606	1	Lepocu
OG_1106	ENSLOCG00000013726	1	Lepocu
OG_11070	ENSLOCG00000000996	1	Lepocu
OG_11071	ENSLOCG00000004936	1	Lepocu
OG_11072	ENSLOCG00000015978	1	Lepocu
OG_11075	ENSLOCG00000017167	1	Lepocu
OG_11076	ENSLOCG00000013681	1	Lepocu
OG_11077	ENSLOCG00000004067	1	Lepocu
OG_11078	ENSLOCG00000011939	1	Lepocu
OG_11081	ENSLOCG00000017104	1	Lepocu
OG_11082	ENSLOCG00000013543	2	Vertebrata
OG_11082	ENSLOCG00000002163	2	Vertebrata
OG_11083	ENSLOCG00000016930	1	Lepocu
OG_11085	ENSLOCG00000017570	1	Lepocu
OG_11086	ENSLOCG00000004745	1	Lepocu
OG_11087	ENSLOCG00000016757	1	Lepocu
OG_11088	ENSLOCG00000017533	1	Lepocu
OG_11089	ENSLOCG00000014832	1	Lepocu
OG_11090	ENSLOCG00000017061	1	Lepocu
OG_11092	ENSLOCG00000001243	1	Lepocu
OG_11093	ENSLOCG00000015305	1	Lepocu
OG_11094	ENSLOCG00000003051	1	Lepocu
OG_11096	ENSLOCG00000002286	1	Lepocu
OG_11097	ENSLOCG00000018303	1	Lepocu
OG_11098	ENSLOCG00000017202	1	Lepocu
OG_11099	ENSLOCG00000009268	1	Lepocu
OG_11100	ENSLOCG00000003042	1	Lepocu
OG_11101	ENSLOCG00000011738	1	Lepocu
OG_11102	ENSLOCG00000016060	1	Lepocu
OG_11103	ENSLOCG00000012537	1	Lepocu
OG_11104	ENSLOCG00000016357	1	Lepocu
OG_11105	ENSLOCG00000013733	1	Lepocu
OG_11106	ENSLOCG00000011556	1	Lepocu
OG_11107	ENSLOCG00000003378	1	Lepocu
OG_11108	ENSLOCG00000002653	1	Lepocu
OG_11109	ENSLOCG00000016635	1	Lepocu
OG_11110	ENSLOCG00000013518	1	Lepocu
OG_11111	ENSLOCG00000011368	1	Lepocu
OG_11112	ENSLOCG00000004534	1	Lepocu
OG_11115	ENSLOCG00000013527	1	Lepocu
OG_11116	ENSLOCG00000008783	1	Lepocu
OG_11117	ENSLOCG00000006204	1	Lepocu
OG_11119	ENSLOCG00000000856	2	Actinopterygii
OG_11119	ENSLOCG00000000905	2	Actinopterygii
OG_1111	ENSLOCG00000001489	1	Lepocu
OG_11120	ENSLOCG00000010443	1	Lepocu
OG_11121	ENSLOCG00000010599	1	Lepocu
OG_11122	ENSLOCG00000004748	1	Lepocu
OG_11123	ENSLOCG00000009998	1	Lepocu
OG_11125	ENSLOCG00000011691	1	Lepocu
OG_11126	ENSLOCG00000001849	1	Lepocu
OG_11128	ENSLOCG00000000349	1	Lepocu
OG_11129	ENSLOCG00000006433	1	Lepocu
OG_1112	ENSLOCG00000009705	4	Vertebrata
OG_1112	ENSLOCG00000006249	4	Vertebrata
OG_1112	ENSLOCG00000017893	4	Vertebrata
OG_1112	ENSLOCG00000015193	4	Vertebrata
OG_11130	ENSLOCG00000009789	3	Vertebrata
OG_11130	ENSLOCG00000002778	3	Vertebrata
OG_11130	ENSLOCG00000003627	3	Vertebrata
OG_11131	ENSLOCG00000009649	1	Lepocu
OG_11132	ENSLOCG00000001553	1	Lepocu
OG_11135	ENSLOCG00000013595	1	Lepocu
OG_11136	ENSLOCG00000009190	1	Lepocu
OG_11137	ENSLOCG00000005955	1	Lepocu
OG_11138	ENSLOCG00000002871	1	Lepocu
OG_11140	ENSLOCG00000015632	1	Lepocu
OG_11141	ENSLOCG00000014860	4	Vertebrata
OG_11141	ENSLOCG00000018066	4	Vertebrata
OG_11141	ENSLOCG00000010491	4	Vertebrata
OG_11141	ENSLOCG00000017786	4	Vertebrata
OG_11144	ENSLOCG00000011067	1	Lepocu
OG_11145	ENSLOCG00000015459	1	Lepocu
OG_11148	ENSLOCG00000016492	1	Lepocu
OG_11149	ENSLOCG00000002187	1	Lepocu
OG_11152	ENSLOCG00000008411	1	Lepocu
OG_11153	ENSLOCG00000004323	1	Lepocu
OG_11154	ENSLOCG00000002997	1	Lepocu
OG_11155	ENSLOCG00000003021	1	Lepocu
OG_11156	ENSLOCG00000001666	1	Lepocu
OG_11158	ENSLOCG00000017425	1	Lepocu
OG_11159	ENSLOCG00000012584	1	Lepocu
OG_1115	ENSLOCG00000012764	1	Lepocu
OG_11162	ENSLOCG00000011640	1	Lepocu
OG_11163	ENSLOCG00000004302	1	Lepocu
OG_11164	ENSLOCG00000009579	1	Lepocu
OG_11165	ENSLOCG00000005614	2	Lepocu
OG_11165	ENSLOCG00000005592	2	Lepocu
OG_11166	ENSLOCG00000014847	1	Lepocu
OG_11167	ENSLOCG00000002788	1	Lepocu
OG_11168	ENSLOCG00000005439	1	Lepocu
OG_11170	ENSLOCG00000001379	1	Lepocu
OG_11174	ENSLOCG00000013534	2	Gnathostomata
OG_11174	ENSLOCG00000011790	2	Gnathostomata
OG_11175	ENSLOCG00000005365	3	Vertebrata
OG_11175	ENSLOCG00000011670	3	Vertebrata
OG_11175	ENSLOCG00000013174	3	Vertebrata
OG_11176	ENSLOCG00000008482	1	Lepocu
OG_11177	ENSLOCG00000004584	1	Lepocu
OG_11178	ENSLOCG00000008468	1	Lepocu
OG_1117	ENSLOCG00000005773	1	Lepocu
OG_11182	ENSLOCG00000016122	1	Lepocu
OG_11183	ENSLOCG00000006855	1	Lepocu
OG_11184	ENSLOCG00000008914	1	Lepocu
OG_11186	ENSLOCG00000008885	1	Lepocu
OG_11187	ENSLOCG00000007216	1	Lepocu
OG_11188	ENSLOCG00000012304	1	Lepocu
OG_11189	ENSLOCG00000013699	1	Lepocu
OG_1118	ENSLOCG00000011306	1	Lepocu
OG_11190	ENSLOCG00000016331	1	Lepocu
OG_11191	ENSLOCG00000011331	1	Lepocu
OG_11192	ENSLOCG00000016358	1	Lepocu
OG_11193	ENSLOCG00000007885	1	Lepocu
OG_11195	ENSLOCG00000015297	1	Lepocu
OG_11196	ENSLOCG00000013891	1	Lepocu
OG_11197	ENSLOCG00000005230	1	Lepocu
OG_11198	ENSLOCG00000010895	1	Lepocu
OG_1119	ENSLOCG00000013674	1	Lepocu
OG_11201	ENSLOCG00000008024	1	Lepocu
OG_11202	ENSLOCG00000015064	1	Lepocu
OG_11203	ENSLOCG00000008071	1	Lepocu
OG_11205	ENSLOCG00000011773	1	Lepocu
OG_11206	ENSLOCG00000010103	1	Lepocu
OG_11208	ENSLOCG00000009106	1	Lepocu
OG_11209	ENSLOCG00000013778	1	Lepocu
OG_11210	ENSLOCG00000007572	1	Lepocu
OG_11211	ENSLOCG00000013806	1	Lepocu
OG_11212	ENSLOCG00000005645	1	Lepocu
OG_11214.1	ENSLOCG00000003841	1	Lepocu
OG_11214.2	ENSLOCG00000000568	2	Vertebrata
OG_11214.2	ENSLOCG00000015340	2	Vertebrata
OG_11216	ENSLOCG00000000225	1	Lepocu
OG_11217	ENSLOCG00000003826	1	Lepocu
OG_11218	ENSLOCG00000010075	1	Lepocu
OG_11219	ENSLOCG00000007570	1	Lepocu
OG_1121	ENSLOCG00000013491	4	Vertebrata
OG_1121	ENSLOCG00000014564	4	Vertebrata
OG_1121	ENSLOCG00000015528	4	Vertebrata
OG_1121	ENSLOCG00000002333	4	Vertebrata
OG_11220	ENSLOCG00000008973	1	Lepocu
OG_11221	ENSLOCG00000014783	1	Lepocu
OG_11222	ENSLOCG00000005775	1	Lepocu
OG_11223.1	ENSLOCG00000007410	2	Vertebrata
OG_11223.1	ENSLOCG00000008727	2	Vertebrata
OG_11223.2	ENSLOCG00000001761	1	Lepocu
OG_11224	ENSLOCG00000006959	1	Lepocu
OG_11225	ENSLOCG00000005037	1	Lepocu
OG_11226	ENSLOCG00000016318	2	Vertebrata
OG_11226	ENSLOCG00000006152	2	Vertebrata
OG_11228	ENSLOCG00000003784	2	Vertebrata
OG_11228	ENSLOCG00000001317	2	Vertebrata
OG_1122	ENSLOCG00000004091	1	Lepocu
OG_11231	ENSLOCG00000016089	1	Lepocu
OG_11235	ENSLOCG00000002010	1	Lepocu
OG_11237	ENSLOCG00000015480	1	Lepocu
OG_11238	ENSLOCG00000012223	1	Lepocu
OG_11239	ENSLOCG00000005665	1	Lepocu
OG_11240	ENSLOCG00000005954	1	Lepocu
OG_11241	ENSLOCG00000006776	1	Lepocu
OG_11242	ENSLOCG00000010979	1	Lepocu
OG_11244	ENSLOCG00000008215	1	Lepocu
OG_11245	ENSLOCG00000005489	1	Lepocu
OG_11248	ENSLOCG00000006070	1	Lepocu
OG_11249	ENSLOCG00000015889	1	Lepocu
OG_1124	ENSLOCG00000005831	1	Lepocu
OG_11250	ENSLOCG00000015972	1	Lepocu
OG_11251	ENSLOCG00000010682	1	Lepocu
OG_11253	ENSLOCG00000010803	1	Lepocu
OG_11256	ENSLOCG00000000317	1	Lepocu
OG_11258	ENSLOCG00000007550	1	Lepocu
OG_1125	ENSLOCG00000003157	4	Vertebrata
OG_1125	ENSLOCG00000007459	4	Vertebrata
OG_1125	ENSLOCG00000001647	4	Vertebrata
OG_1125	ENSLOCG00000016861	4	Vertebrata
OG_11260	ENSLOCG00000008750	1	Lepocu
OG_11261	ENSLOCG00000012861	1	Lepocu
OG_11262	ENSLOCG00000005925	1	Lepocu
OG_11263	ENSLOCG00000009581	1	Lepocu
OG_11264	ENSLOCG00000009272	1	Lepocu
OG_11265	ENSLOCG00000015656	1	Lepocu
OG_11266	ENSLOCG00000012348	1	Lepocu
OG_11267	ENSLOCG00000007416	1	Lepocu
OG_11268	ENSLOCG00000009318	1	Lepocu
OG_11269	ENSLOCG00000003287	1	Lepocu
OG_1126	ENSLOCG00000000007	1	Lepocu
OG_11271	ENSLOCG00000015074	2	Vertebrata
OG_11271	ENSLOCG00000010282	2	Vertebrata
OG_11272	ENSLOCG00000008146	2	Deuterostomia
OG_11272	ENSLOCG00000001055	2	Deuterostomia
OG_11273	ENSLOCG00000005554	1	Lepocu
OG_11275	ENSLOCG00000005865	1	Lepocu
OG_11276	ENSLOCG00000004231	1	Lepocu
OG_11277	ENSLOCG00000007108	1	Lepocu
OG_11278	ENSLOCG00000014881	1	Lepocu
OG_11279	ENSLOCG00000001985	3	Vertebrata
OG_11279	ENSLOCG00000014896	3	Vertebrata
OG_11279	ENSLOCG00000011635	3	Vertebrata
OG_1127	ENSLOCG00000000009	1	Lepocu
OG_11280	ENSLOCG00000014884	1	Lepocu
OG_11282	ENSLOCG00000013426	1	Lepocu
OG_11283	ENSLOCG00000012914	1	Lepocu
OG_11284	ENSLOCG00000001993	1	Lepocu
OG_11285	ENSLOCG00000012349	1	Lepocu
OG_11287	ENSLOCG00000010413	1	Lepocu
OG_1128	ENSLOCG00000001393	1	Lepocu
OG_11290	ENSLOCG00000000822	1	Lepocu
OG_11291	ENSLOCG00000001353	1	Lepocu
OG_11292	ENSLOCG00000016980	1	Lepocu
OG_11293	ENSLOCG00000015701	1	Lepocu
OG_11294	ENSLOCG00000011882	1	Lepocu
OG_11296	ENSLOCG00000005891	2	Gnathostomata
OG_11296	ENSLOCG00000007876	2	Gnathostomata
OG_11297	ENSLOCG00000008900	1	Lepocu
OG_11298	ENSLOCG00000010744	1	Lepocu
OG_1129	ENSLOCG00000004472	1	Lepocu
OG_11300	ENSLOCG00000016066	1	Lepocu
OG_11301	ENSLOCG00000006329	1	Lepocu
OG_11302	ENSLOCG00000016738	1	Lepocu
OG_11303	ENSLOCG00000003927	1	Lepocu
OG_11304	ENSLOCG00000003705	1	Lepocu
OG_11306	ENSLOCG00000015721	1	Lepocu
OG_11307	ENSLOCG00000014262	2	Gnathostomata
OG_11307	ENSLOCG00000015719	2	Gnathostomata
OG_11309	ENSLOCG00000007824	1	Lepocu
OG_1130.1	ENSLOCG00000015012	1	Lepocu
OG_1130.2	ENSLOCG00000017083	1	Lepocu
OG_11311	ENSLOCG00000017148	1	Lepocu
OG_11312	ENSLOCG00000016519	1	Lepocu
OG_11313	ENSLOCG00000011471	1	Lepocu
OG_11315	ENSLOCG00000007521	1	Lepocu
OG_11316	ENSLOCG00000009046	1	Lepocu
OG_11318	ENSLOCG00000007993	1	Lepocu
OG_11319	ENSLOCG00000004339	1	Lepocu
OG_1131	ENSLOCG00000003422	2	Gnathostomata
OG_1131	ENSLOCG00000008261	2	Gnathostomata
OG_11320	ENSLOCG00000008493	1	Lepocu
OG_11321.1	ENSLOCG00000006581	1	Lepocu
OG_11322	ENSLOCG00000006714	3	Gnathostomata
OG_11322	ENSLOCG00000005114	3	Gnathostomata
OG_11322	ENSLOCG00000014937	3	Gnathostomata
OG_11324	ENSLOCG00000015208	1	Lepocu
OG_11325	ENSLOCG00000003371	1	Lepocu
OG_11326	ENSLOCG00000003144	1	Lepocu
OG_11327	ENSLOCG00000012970	1	Lepocu
OG_11328	ENSLOCG00000009549	1	Lepocu
OG_11332	ENSLOCG00000008740	1	Lepocu
OG_11334	ENSLOCG00000014206	2	Osteichthyes
OG_11334	ENSLOCG00000014295	2	Osteichthyes
OG_11335	ENSLOCG00000015284	1	Lepocu
OG_11336	ENSLOCG00000010342	1	Lepocu
OG_11337	ENSLOCG00000002810	1	Lepocu
OG_11338	ENSLOCG00000014138	1	Lepocu
OG_11339	ENSLOCG00000002941	1	Lepocu
OG_1133	ENSLOCG00000004687	1	Lepocu
OG_11340	ENSLOCG00000012398	1	Lepocu
OG_11341	ENSLOCG00000004827	1	Lepocu
OG_11342	ENSLOCG00000003583	1	Lepocu
OG_11343	ENSLOCG00000006653	1	Lepocu
